,Store_Number,Transaction_Count,Sales,Quantity,Gross_Margin,ADS,UPT,AUR,Cluster
40,92,45821,697352.4748201423,116873,558644.8331201422,15.219058397244543,2.5506427184042253,5.9667542958608255,0
41,94,21703,305787.1079136685,54601,245196.21781366848,14.089623918982099,2.515827304980878,5.600393910618276,1
42,95,33385,497818.47482014244,88190,395902.4550201429,14.911441510263366,2.641605511457241,5.644840399366623,0
43,96,40143,552461.5827338118,102159,444129.81743381155,13.762339205684972,2.5448770644944325,5.407860127192042,0
44,97,32013,423645.2805755388,76705,342600.350275539,13.233538892810383,2.396057851497829,5.523046484264896,1
45,100,33247,486693.17985611333,79891,386961.20845611393,14.638709653686448,2.4029536499533792,6.091965050582836,0
46,101,29795,383276.7194244601,70051,312883.7766244596,12.863793234585,2.3510991777143815,5.471395403698164,1
47,102,37788,544716.2014388475,92933,446772.2844388482,14.415057728348879,2.459325711866201,5.861386175404296,0
48,103,12430,166895.5107913667,31379,130462.71169136671,13.426831117567714,2.5244569589702333,5.3187007486333755,1
49,106,47743,615310.402877697,104834,508936.66917769605,12.887971071731918,2.195798336928974,5.869378282596267,0
50,107,46444,662351.1223021568,118216,535731.546602157,14.261285037941537,2.5453449315304453,5.602888968516586,0
51,108,26700,357827.7410071936,67394,290512.6922071937,13.401788052703878,2.5241198501872657,5.3094895837492,1
52,109,24373,346687.74100719375,61739,283864.61070719355,14.224253928822622,2.5330898945554505,5.615376682602467,1
53,110,32530,463013.5683453222,75628,374040.830345323,14.233432780366499,2.324869351367968,6.122250599583781,0
54,114,56559,804330.8489208616,148192,645581.9873208617,14.221093882863233,2.6201311904383036,5.427626652726609,0
55,115,29357,392824.3309352512,73207,321059.44253525103,13.38094256685803,2.493681234458562,5.365939472116754,1
56,116,30385,419924.60431654553,73270,339935.5659165462,13.820128494867387,2.4113871976304098,5.731194272096977,1
57,117,89583,1350696.0143884884,244088,1084952.210088488,15.077593007473386,2.7247133942823973,5.533643662894073,3
58,118,34672,514801.1654676248,92040,415719.2609676247,14.847749350127618,2.654591601292109,5.59323300160392,0
59,119,33075,459084.63309352426,81098,373768.31789352413,13.880109844097483,2.4519425547996976,5.660862574829518,0
60,121,36061,502412.5467625886,91910,408343.31266258896,13.93229657421005,2.5487368625384765,5.466353462763449,0
61,123,79696,1378599.2374100706,230243,1140381.3837100703,17.298223717753345,2.889015759887573,5.987583715509573,3
62,124,23488,329461.5395683445,59412,261709.0146683449,14.0268026042381,2.5294618528610355,5.545370288297725,1
63,125,28410,387601.0215827332,68612,310451.023682733,13.643119379892052,2.415065117916227,5.649172471036163,1
64,126,26669,379217.15107913554,69640,306749.51177913597,14.219398968057877,2.6112715137425475,5.4453927495568,1
65,128,21687,325151.94244604243,56148,262175.7484460426,14.992942428461403,2.5890164614746163,5.7909799538014255,1
66,130,26244,370969.99999999924,66789,301518.42479999945,14.135421429660084,2.5449245541838135,5.554357753522275,1
67,132,24448,322558.0143884884,59746,257523.9883884885,13.193636059738562,2.4437990837696337,5.398821919266367,1
68,133,23436,336116.60431654635,59162,268857.396316546,14.341892998657892,2.5244068953746375,5.6812921185312595,1
69,134,99534,1198370.9640287745,235379,934375.9504287756,12.039815179021987,2.3648100146683544,5.091239932316708,3
70,135,29598,411706.2302158265,67256,333108.6280158263,13.909934124462007,2.2723156970065546,6.121479573804962,0
71,136,20079,319737.1510791362,60274,256095.3499791362,15.923957920172128,3.0018427212510583,5.304727595300398,1
72,139,19337,247897.35251798504,47177,199517.3040179853,12.819845504369088,2.4397269483373845,5.254623068825594,1
73,140,22029,311792.273381294,55259,252100.48908129436,14.153718887888418,2.5084661128512415,5.642379945009754,1
74,141,20826,300812.5899280568,60206,237977.7568280571,14.44408863574651,2.8909055987707672,4.996388896921516,1
75,144,41132,667399.9136690629,116790,534416.6385690637,16.22580748976619,2.83939511815618,5.714529614428144,0
76,145,25433,344055.19424460357,62680,281553.07034460374,13.5279044644597,2.464514607006645,5.4890745731430055,1
77,147,31913,441083.4532374095,78364,358519.144337409,13.821434939911933,2.4555510293610756,5.628649038300872,1
78,148,25301,361643.72661870404,61571,292235.75221870455,14.29365347688645,2.4335401762776177,5.873604888968898,1
79,149,17406,246652.33093525155,40248,195898.46523525173,14.170534926763848,2.312306101344364,6.128312734427836,1
80,151,36597,473059.9568345311,83695,384051.9628345316,12.92619495681425,2.2869360876574585,5.652188981833217,0
81,152,55166,795786.705035969,133736,646903.7773359701,14.425310971177337,2.424246818692673,5.950429989202377,0
82,153,81143,1182989.8992805742,216484,961253.966180573,14.579075204029603,2.667931922655066,5.464560426084949,3
83,155,17312,234034.23021582694,42613,189239.97411582712,13.51861311320627,2.461471811460259,5.492085284204983,1
84,157,39258,565569.5827338119,104863,452449.27133381204,14.406479768042486,2.6711243568189924,5.393414099671113,0
85,158,37430,505534.69064748095,87076,412387.43204748107,13.506136538805261,2.3263692225487578,5.805671949187847,0
86,159,46834,658137.9999999981,110584,532997.4414999986,14.052568646709616,2.3611905880343342,5.95147580120088,0
87,160,20786,316645.2230215822,60077,252512.96632158235,15.233581401981246,2.8902626768016932,5.2706563746788655,1
88,161,31617,450305.841726618,82552,367000.8137266179,14.242522748098112,2.6110004111712053,5.454814440917458,1
89,162,20230,272733.7841726616,50025,218713.2205726616,13.481650230976847,2.4728126544735543,5.451949708598932,1
90,164,43697,616735.6834532366,106407,497859.82265323604,14.11391362000221,2.4351099617822736,5.796006686150691,0
91,166,18897,241685.52517985576,44108,193838.0707798556,12.789624023911507,2.3341271101233,5.479403400286927,1
92,167,17745,262988.07194244565,46046,209257.07044244593,14.820404166945373,2.594871794871795,5.711420578170648,1
93,168,30641,441309.25179856055,79088,356814.97599856043,14.402573408131607,2.5811168042818444,5.579977389724871,1
94,172,28821,408594.9064748193,70972,333218.4633748192,14.176985756039668,2.462509975365185,5.757128254449914,1
95,174,35737,565149.7122302148,90419,453224.91903021454,15.814134153124629,2.530122841872569,6.250342430575596,0
96,175,18073,244454.3021582729,46392,196582.929558273,13.525939365809379,2.5669230343606486,5.269320187926214,1
97,176,31798,448103.0935251786,78802,361630.49002517917,14.092178549757174,2.4782061764890875,5.686443155315583,1
98,180,20600,298370.5899280571,55692,234359.63742805706,14.484009219808597,2.703495145631068,5.357512567838417,1
99,181,38410,560980.0863309336,97671,451242.5914309341,14.605053015645238,2.5428534235876072,5.743568575431127,0
100,182,17777,233488.82014388446,39144,188585.1673438847,13.134320759626734,2.201946335152163,5.964868693641029,1
101,183,30634,384435.30935251707,79872,296172.55045251735,12.549301735082492,2.6072990794542013,4.813142394738044,1
102,185,31756,450888.6906474809,80076,362204.8802474812,14.198535415275252,2.5216022169038923,5.630759411652441,1
103,186,29380,381817.26618704956,64381,313952.0096870499,12.995822538701482,2.1913206262763785,5.930589245073074,1
104,187,37015,486691.1510791352,86165,395417.1170791359,13.148484427370937,2.327840064838579,5.648362456671911,0
105,188,24334,374788.661870503,66265,299327.131170503,15.401851806957467,2.723144571381606,5.655906766324651,1
106,189,24531,324900.86330935167,57809,261296.63460935198,13.244501378229655,2.35656923892218,5.620247077606457,1
107,190,26816,350376.15827338106,62805,286754.1840733805,13.065936689788971,2.3420718973747015,5.578794017568363,1
108,192,47125,702384.8057553942,125856,568693.6582553941,14.90471736350969,2.670684350132626,5.5808607118881435,0
109,193,17739,246924.67625899217,48383,194144.45825899253,13.919875768588543,2.727493094311968,5.103542075914932,1
110,194,64260,934124.1438848905,155643,756263.6580848896,14.536634669855127,2.422082166199813,6.001709963730399,0
111,195,27364,405557.9280575532,74137,322363.9598575533,14.820856894370458,2.709289577547142,5.470384936773179,1
112,196,71818,919663.4676258969,156893,758097.3679258976,12.805473107381115,2.184591606561029,5.86172402609356,0
113,197,87984,1343700.6618705024,245049,1072964.2013705012,15.272102448973705,2.7851541189307145,5.483395818266969,3
114,199,25657,365500.7769784165,68391,287618.86787841667,14.245655258931928,2.6655883384651364,5.344281805770006,1
115,200,21574,282899.7985611505,53869,226332.8254611508,13.112997059476708,2.4969407620283675,5.251625212295578,1
116,201,56411,835814.5755395669,145856,671002.5734395662,14.816517621378223,2.585595008065803,5.73040927722937,0
117,204,35601,418520.4604316542,78653,328629.053931654,11.755862487897929,2.209291873823769,5.321099772820543,1
118,205,19455,245653.74100719386,46929,195405.1801071941,12.62676643573343,2.412181958365459,5.234582901983718,1
119,207,32872,484489.812949639,83498,392997.40334963927,14.738677687686755,2.540094913604283,5.802412188910381,0
120,208,23109,322664.60431654606,61882,256340.66241654626,13.962724666430658,2.677831148037561,5.21419159556165,1
121,211,22538,308567.2086330928,55905,253628.17493309296,13.690975624859917,2.48047741591978,5.519492149773595,1
122,212,41296,601224.8776978403,105681,488072.1919978404,14.558913156185595,2.5591098411468423,5.6890536397066676,0
123,213,21291,269204.63309352455,54088,202602.3316935248,12.644057728313586,2.5404161382743884,4.977160055715215,1
124,215,24068,284520.9640287764,58166,220221.7175287766,11.82154578813264,2.416735914907761,4.8915339550386205,1
125,216,40429,590295.5251798548,97139,482138.3504798546,14.600794607332727,2.4027059783818547,6.076812867950616,0
126,219,39156,557173.7985611499,97200,452200.17326115014,14.229589298221214,2.482378179589335,5.732240725937756,0
127,220,34987,538232.6043165454,83985,444376.29001654586,15.383788387588115,2.4004630291251035,6.408675410091629,0
128,221,25946,408480.5035971213,72634,322548.6431971218,15.743486610541943,2.799429584521699,5.623819472934456,1
129,224,37202,500195.7410071929,85861,408584.24090719345,13.445399199161145,2.307967313585291,5.82564541534798,0
130,226,31813,447162.5323740999,78280,360681.7641741,14.055968703803472,2.4606293024864048,5.712347117706948,0
131,227,26561,362881.81294963957,62466,291792.8599496396,13.662204470827136,2.351793983660254,5.809269249666052,1
132,228,82438,1059965.7410071923,202834,826724.3143071927,12.857732368655139,2.4604429995875687,5.225779410785136,3
133,230,17271,250966.589928057,44103,201524.08382805708,14.531097789824386,2.5535869376411324,5.690465272839875,1
134,231,27911,364617.3812949628,64829,297416.79789496295,13.06357283131965,2.322704310128623,5.62429439440625,1
135,232,14066,189384.2446043163,36873,148157.01280431636,13.463973027464545,2.621427555808332,5.136122490828419,1
136,233,27954,415512.87769784086,72214,329354.72569784115,14.864165332254448,2.583315446805466,5.753910290218529,1
137,234,19789,256958.9064748197,46000,206837.65667481974,12.984936402790424,2.3245237253019355,5.58606318423521,1
138,235,17205,227866.30215827303,43028,181759.356558273,13.244190767699681,2.500900900900901,5.295767922243028,1
139,236,27131,361341.9568345315,66791,291692.4233345317,13.318416454776141,2.4617964689838194,5.410039628610614,1
140,238,27522,384018.74820143805,74352,306796.57310143823,13.953155591942375,2.701547852626989,5.16487449162683,1
141,239,19494,293296.5035971216,49182,236918.09059712195,15.045475715457147,2.522930132348415,5.963492814385784,1
142,241,26397,370362.31654676195,73187,290789.042046762,14.030469998362008,2.772549910974732,5.060493209815431,1
143,245,60394,879218.6762589912,158386,718856.041858992,14.558046763900242,2.6225452859555585,5.551113584906439,0
144,246,75693,1182417.1510791343,190106,952403.2897791349,15.621221923812431,2.511540036727306,6.219778182062293,3
145,247,29844,402010.17266186944,72602,327664.53226186964,13.470385091203237,2.432716793995443,5.5371776626245754,1
146,248,53905,614398.5323740996,124945,482498.8673740996,11.397802288732022,2.3178740376588443,4.91735189382608,0
147,250,37375,545544.2158273369,99899,440413.62112733704,14.596500757922056,2.672882943143813,5.4609577255762005,0
148,252,41614,596620.5467625886,97764,482365.1228625886,14.337015109400408,2.3493055221800354,6.102660966844529,0
149,254,37538,564800.9784172645,105904,457018.27241726476,15.046112696927501,2.8212478022270764,5.333141131753895,0
150,255,56837,900034.949640286,152656,728019.8635402863,15.835370438979645,2.685856044478069,5.895837370560516,0
151,256,24351,322441.7410071937,57367,259234.75590719382,13.241416820959866,2.355837542606053,5.620683337235583,1
152,257,14957,232329.66906474787,46027,185004.5151647479,15.53317303367974,3.0772882262485792,5.047682209675796,1
153,258,37196,412490.92086330854,81842,324682.9559633084,11.089658050954633,2.200290353801484,5.040088473684765,1
154,259,40664,564133.97122302,93195,455203.2692230205,13.873056541978654,2.2918306118433995,6.053264351338806,0
155,261,27011,362584.86330935196,67755,291478.87090935174,13.423600137327458,2.508422494539262,5.351411162413873,1
156,262,12086,139290.56115107902,29780,107524.49845107886,11.524951278427851,2.464007943074632,4.67731904469708,1
157,263,51715,613594.8201438837,122601,476662.27824388375,11.864929326962848,2.3707048245189983,5.004810891786231,0
158,264,28218,420786.25899280503,72894,338250.7743928049,14.911980260571445,2.5832447374016585,5.772577427398757,1
159,265,17321,240139.15107913615,43896,190793.3134791364,13.864046595412283,2.534264765313781,5.470638579349739,1
160,266,17584,278211.4388489205,59592,212637.12134892034,15.821851617886745,3.3889899909008188,4.668603820125528,1
161,267,22106,314959.8848920862,54404,254430.2711920858,14.247710345249535,2.461051298290057,5.789278084186571,1
162,269,29966,419331.8705035959,72469,339641.1100035965,13.993588416992456,2.4183741573783624,5.786362037610508,1
163,270,35032,495222.6474820133,88156,404866.44438201335,14.136293887931414,2.5164421100707925,5.617571662530211,0
164,271,65321,926660.9064748187,161687,757864.9747748183,14.186263322282555,2.4752682904425836,5.731202301204294,0
165,272,26884,371857.3525179848,69330,297051.16961798497,13.83192056680497,2.578857312899866,5.363585064445187,1
166,276,55293,788908.7050359705,147168,638031.08673597,14.26778624845768,2.6616027345233575,5.360599485186797,0
167,277,24060,342187.58273381233,64418,277032.42153381265,14.222260296500929,2.6773898586866167,5.311987064699499,1
168,279,24749,329186.4316546755,64408,258811.524654676,13.300999299150492,2.602448583781163,5.11095565232076,1
169,280,39882,538828.3741007184,95987,438365.6774007181,13.510565520804333,2.4067749862093173,5.6135557325546,0
170,281,24688,331146.8920863301,59600,266775.70348633046,13.413273334669885,2.4141283214517175,5.55615590748876,1
171,282,25651,361576.316546762,63714,292108.1462467621,14.095993004045145,2.4838797707691707,5.674990057864237,1
172,283,15564,205097.29496402852,37683,164668.36406402846,13.177672511181479,2.421164225134927,5.442700819043827,1
173,284,47614,685865.4532374088,117328,556516.9251374088,14.404701416335715,2.4641491998151803,5.845709917815089,0
174,286,24130,371373.28057553875,65152,294296.60597553867,15.390521366578481,2.7000414421881476,5.70010560804793,1
175,289,43869,605147.2949640274,107559,489705.3720640276,13.794417355399652,2.4518224714490873,5.6261893004214185,0
176,290,40174,534464.8489208621,96329,434936.97782086255,13.303749910909097,2.3977945935181957,5.5483275952294955,0
177,292,15046,201568.4604316546,39465,161412.9197316545,13.396813799790946,2.6229562674464972,5.107524653025582,1
178,294,19532,278024.02877697797,47772,221000.3587769781,14.23428367688808,2.4458324800327667,5.8198113701954695,1
179,295,16877,233854.63309352513,48794,185641.1756935248,13.856410090272272,2.8911536410499497,4.792692402621739,1
180,296,23738,312579.6258992799,60802,250869.0760992799,13.167900661356471,2.5613783806554893,5.140943158107955,1
181,298,26344,348741.7841726612,64188,276959.4489726613,13.237996666135029,2.436532037655633,5.433130556687561,1
182,301,29304,437883.9999999989,82175,351693.1499999994,14.942806442806406,2.804224679224679,5.328676604806801,1
183,308,44858,680986.6618705017,116776,541490.7800705023,15.180941233904804,2.6032368808239332,5.831563522217765,0
184,311,36575,518270.02877697686,93174,421401.35967697727,14.170062304223563,2.5474777853725223,5.562388958045988,0
185,314,29783,430948.9640287765,81085,344331.5386287768,14.469629118247877,2.7225262733774303,5.314780341971715,1
186,315,29789,403687.1798561142,70775,327073.62275611446,13.551551910306294,2.3758770015777637,5.703810382989957,1
187,316,20013,283076.4316546756,47976,227461.4098546755,14.144627574810151,2.3972417928346577,5.900375847396106,1
188,317,38169,512653.92805755243,88592,413176.18415755284,13.431159528872971,2.321045874924677,5.786684215928666,0
189,319,27730,383745.59712230123,68639,311707.99392230134,13.83864396402096,2.475261449693473,5.590780709542698,1
190,326,66035,1000007.6834532353,173035,821927.4552532351,15.14360087004218,2.620352843189218,5.779222027065249,3
191,327,29018,395153.15107913566,69331,322610.420479136,13.617518474020804,2.3892411606589015,5.699516105048761,1
192,329,38457,514043.84172661765,85891,417149.9729266175,13.366717157516646,2.233429544686273,5.984839409561161,0
193,330,26868,378165.1654676249,69454,301967.38626762526,14.074927998646155,2.5850081881792466,5.444829174239423,1
194,335,27522,411028.949640287,66988,333319.44744028716,14.934559611957235,2.4339800886563476,6.13585940228529,0
195,336,143690,2315980.604316542,385984,1889696.9380165443,16.117896891339285,2.6862272948709025,6.000198465005135,3
196,339,30011,323183.06474820065,68217,247271.60694820076,10.768820257512267,2.273066542267835,4.737573694947017,1
197,340,24865,371673.15107913566,68206,297787.6206791361,14.947643317077645,2.743052483410416,5.449273540145085,1
198,341,71230,820635.2517985599,167487,639867.75799856,11.520921687471008,2.3513547662501755,4.899695210962999,0
199,342,22647,290445.29496402806,51031,235399.43206402825,12.824890491633685,2.25332273590321,5.691546216300446,1
200,344,28270,415912.63309352414,77988,332504.9702935249,14.712155397719284,2.7586841174389813,5.333033711513619,1
201,347,30023,421765.2517985603,74888,334920.4625985602,14.048071538439208,2.4943543283482663,5.631947064931102,1
202,348,28865,400572.69064748107,71861,324067.63624748116,13.877453339597473,2.4895548241815346,5.574271032235581,1
203,349,33454,479355.45323740906,79574,386987.9085374092,14.328793365140463,2.3786094338494648,6.0240210777064,0
204,350,25843,326953.4532374093,55193,268123.80983740935,12.651528585590269,2.1357040591262626,5.923821014212115,1
205,351,12602,157298.6618705034,29019,124136.99597050343,12.482039507261021,2.302729725440406,5.420540400100052,1
206,352,38468,568528.1151079122,97005,459765.55400791264,14.779248079128424,2.52170635333264,5.860812485005023,0
207,353,27134,359622.6043165459,60526,294100.80931654613,13.253578695236452,2.230633153976561,5.941621853691734,1
208,354,22361,339337.42446043104,58727,271470.98936043127,15.175413642521848,2.6263136711238317,5.778218272011699,1
209,355,31773,415463.2517985604,73747,333054.5038985604,13.07598438292136,2.321058760582885,5.633629188964438,1
210,356,26758,389147.62589927966,73529,315466.7812992798,14.54322542414529,2.7479258539502207,5.292437349879362,1
211,357,65388,913702.9640287758,154459,748158.429928775,13.973557289239245,2.3621918394812504,5.915504852606684,0
212,359,16118,266517.7410071937,52041,213064.19160719396,16.5354101629975,3.228750465318278,5.121303222597446,1
213,360,71968,849699.8705035952,169339,669125.4099035958,11.80663448343146,2.3529763228101377,5.017744704430729,0
214,361,43780,615472.834532372,102542,499465.3457323729,14.058310519241022,2.342211055276382,6.002153600791597,0
215,362,21786,309764.86330935196,55536,244811.5595093523,14.218528564644815,2.549160011016249,5.577730900845433,1
216,364,19917,301744.8345323735,55974,237899.63803237362,15.15011470263461,2.810363006476879,5.390803489698316,1
217,366,58911,839163.0215827327,141357,687686.7061827317,14.244589662078944,2.3995009420990985,5.936480128912843,0
218,367,34648,488831.6690647468,85323,398774.6475647476,14.108510420940512,2.462566381897945,5.729189890940858,0
219,368,17121,231334.9496402873,42029,186243.03584028757,13.511766230961234,2.454821564160972,5.504174490001839,1
220,369,16119,209875.12230215795,41565,162827.23970215782,13.020356244317759,2.5786339102922016,5.04932328406491,1
221,370,31071,435757.66906474665,85127,349293.46966474707,14.024578193966935,2.7397573299861606,5.1189125549443375,1
222,371,37298,578842.7050359698,96985,462302.2211359702,15.519403320177217,2.600273473108478,5.968373511738617,0
223,375,17045,258315.03597122242,56955,203773.50327122275,15.154886240611464,3.341449105309475,4.535423333705951,1
224,377,46954,595387.4820143871,102580,486635.5911143871,12.680229203356204,2.1846914000937088,5.804128309752263,0
225,379,18434,257160.01438848866,49264,205523.19538848876,13.950309991780875,2.672453075838125,5.220039265761787,1
226,382,22940,337114.100719424,62991,269404.8475194239,14.695470824735136,2.74590235396687,5.351782012024321,1
227,386,44281,643960.5323740994,119673,515137.6342740993,14.542592361827857,2.702581242519365,5.381000997502356,0
228,387,52903,752776.6187050338,130174,615485.6004050346,14.229374869195203,2.4606166001928056,5.782849253345781,0
229,390,15613,228733.72661870482,39440,181972.69051870474,14.650209864773254,2.5261000448344326,5.799536678973246,1
230,392,23075,331115.35251798487,56361,269609.3113179851,14.349527736424045,2.442513542795233,5.874902015897249,1
231,393,33982,434476.1007194237,81701,354290.63371942355,12.78547762696203,2.404243422988641,5.317879838917806,1
232,394,38284,537248.6330935238,91285,438642.2766935236,14.0332419050654,2.384416466408944,5.885398839826081,0
233,397,51069,570935.1798561132,113933,444580.2210561143,11.179681996046783,2.230962031760951,5.011148480739673,1
234,398,43552,697562.9208633081,113867,571356.4167633074,16.016782716369125,2.6145067964731816,6.1261201301808965,0
235,399,22513,292539.23741007136,55131,238483.57971007132,12.994236104031954,2.4488517745302714,5.30625668698321,1
236,407,42361,643529.7122302142,114261,519717.16233021434,15.191560922315672,2.697315927386039,5.632102924271748,0
237,408,29339,411219.55395683355,70923,333848.7730568336,14.016140766789377,2.4173625549609734,5.798112797778344,1
238,409,56174,827155.4676258977,145878,665894.0731258976,14.724881041512047,2.5968953608430945,5.670186509452404,0
239,410,19997,278958.38848920824,53295,222942.4407892082,13.95001192624935,2.66514977246587,5.234231888342401,1
240,413,41307,575581.0791366888,100120,464351.8845366893,13.9342261393151,2.42380226111797,5.748912096850668,0
241,414,19761,298250.7913669061,49956,244945.83186690568,15.092899719999295,2.5280097161074844,5.970269664643007,1
242,415,21939,310427.9568345319,53793,250780.55653453193,14.149594641256753,2.4519349104334744,5.770787218309667,1
243,416,29998,329219.97122302064,65306,260480.84192302107,10.974730689479987,2.177011800786719,5.041190261584244,1
244,417,31819,426793.5683453232,78141,344944.47114532324,13.413167237981181,2.455796850938119,5.461839090174469,1
245,418,38795,537013.726618704,97170,434122.1138187039,13.842343771586648,2.5047042144606264,5.5265383000792845,0
246,419,34971,472634.748201438,84929,377607.7487014379,13.515048131349918,2.4285550885019016,5.565057261965148,1
247,421,14113,180999.06474820126,38035,138293.32114820118,12.824988645093265,2.695032948345497,4.7587502234310834,1
248,422,22064,291294.187050359,64247,223864.29765035943,13.20223835434912,2.9118473531544597,4.533973369190141,1
249,423,29994,412352.41726618615,71855,336355.4380661862,13.747830141567851,2.395645795825832,5.738673958196175,1
250,424,19127,267860.6043165463,47580,218227.05521654635,14.004318728318413,2.487582997856433,5.62968903565671,1
251,426,20151,298006.5611510785,53624,237317.8486510787,14.788673572084685,2.661108629844673,5.557335542874058,1
252,429,15194,214316.4748201435,41162,169791.0913201436,14.10533597605262,2.709095695669343,5.206658442741935,1
253,430,31952,467684.8489208619,80652,382704.9816208624,14.637107189561275,2.524161241862794,5.7988003883457555,0
254,431,47922,664144.762589926,114471,541594.3612899268,13.85886988418526,2.3886941279579315,5.80186040647785,0
255,433,15750,207815.4820143882,37652,166993.45401438823,13.194633778691314,2.3906031746031746,5.519374323127276,1
256,437,19484,252557.26618704989,47993,201044.02138705013,12.962290401716787,2.4632005748306303,5.262377142230115,1
257,438,33041,460070.92086330865,81563,372022.640063308,13.924243239106222,2.468539087800006,5.640681692229426,1
258,439,35077,391959.6546762582,77752,304822.6421762582,11.174263895893555,2.2166091741026883,5.041152056233386,1
259,441,31186,343125.4820143877,69881,265098.5444143879,11.002548644083488,2.2407811197332137,4.91013983793002,1
260,442,21312,283662.77697841683,53198,230452.71317841663,13.310002673536825,2.4961524024024024,5.332207544990729,1
261,444,64231,932756.2589928041,157328,757908.6501928044,14.521901558325483,2.4494091637994115,5.928736518565062,0
262,445,23985,324792.6618705032,59723,262745.9455705031,13.54149100981877,2.490014592453617,5.43831793229582,1
263,447,18063,254983.87050359685,47558,204688.72020359672,14.116363311941363,2.6328959751979184,5.361534768148299,1
