,Store_Number,Transaction_Count,Sales,Quantity,Gross_Margin,ADS,UPT,AUR,Cluster
32,83,13818,186865.2374100717,33053,144944.51441007172,13.523320119414656,2.392024895064409,5.653503083232134,0
33,84,14516,186237.4100719421,34512,149160.81227194236,12.829802292087498,2.3775144667952604,5.396308822205091,0
34,85,39466,509326.3309352508,94203,405368.08343525085,12.905445977176576,2.3869406577813814,5.40668907503212,0
35,87,35134,462499.9280575526,82953,370681.58425755316,13.163884785608031,2.361046279956737,5.575445469814866,0
36,88,27785,355987.09352517873,65510,285722.58472517924,12.812204193816042,2.357746985783696,5.434087826670413,0
37,89,29123,355676.2158273376,68053,281201.0689273378,12.212897566436753,2.336744154105003,5.226459022046605,0
38,90,24017,309273.0791366902,52695,249509.12923669018,12.877256907052928,2.194070866469584,5.869116218553756,0
39,91,38708,556139.8561151071,92848,444969.1296151074,14.367568877624963,2.398677276015294,5.989788214233016,0
40,92,44745,621586.0287769771,110167,493650.1961769773,13.891742737221524,2.462107498044474,5.642216169787478,0
41,94,22659,300037.7122302152,55328,237622.9137302154,13.241436613717076,2.4417670682730925,5.422890981604525,0
42,95,31622,426804.748201438,77553,336947.81530143815,13.497082670338308,2.452501423059895,5.503394429634418,0
43,96,41181,532262.8057553942,98032,427692.6136553947,12.924960679813365,2.3805152861756635,5.429480228449834,0
44,97,32296,396012.12949640193,73429,319189.597796402,12.261955954186337,2.2736252167451076,5.39312981923221,0
45,100,29725,397382.187050359,69252,311177.4271503589,13.368618571921244,2.3297560975609755,5.738205207797017,0
46,101,31707,373608.5611510784,72071,299188.0296510784,11.783157067873919,2.27303119185038,5.183895896422672,0
47,102,34658,474577.3812949628,85504,385872.1665949632,13.69315544159971,2.467078308038548,5.550352981088169,0
48,103,12399,152403.2661870502,32125,115141.79338705019,12.291577239055586,2.5909347528026454,4.744070542787555,1
49,106,46717,557559.4964028762,100661,454670.9490028765,11.934830926704972,2.154697433482458,5.538982291084692,0
50,107,49968,684724.8489208617,127184,546247.3064208619,13.703267069341614,2.5453089977585655,5.38373418764044,3
51,108,27816,351857.2949640282,64672,286640.6072640283,12.649456965919908,2.3249928098935864,5.440643477301276,0
52,109,22623,282394.5035971221,50928,230191.4172971218,12.482628457637011,2.251160323564514,5.544975329820965,0
53,110,30379,392044.0575539559,67035,313361.518553956,12.905100811545998,2.2066229961486554,5.848348736539955,0
54,114,53690,720762.6330935233,129910,576463.518493524,13.424522873785124,2.4196312162413856,5.548168986941139,3
55,115,27182,332402.9784172656,61752,272360.56131726585,12.22879031775681,2.2717975130601133,5.38286984093253,0
56,116,28954,368623.2374100714,67561,294583.5722100716,12.731340657942647,2.3333908959038476,5.456154251862338,0
57,117,89238,1255237.5539568323,225380,1000392.6366568324,14.06617756960972,2.525605683677357,5.5694274290390995,3
58,118,31430,408316.20143884834,76433,327214.50923884823,12.991288623571375,2.43184855233853,5.342145427221859,0
59,119,32995,448132.30215827265,81485,362997.53935827274,13.581824584278607,2.469616608577057,5.499568045140488,0
60,121,36084,473418.02877697715,86402,382881.02247697744,13.119887727995154,2.394468462476444,5.479248498610879,0
61,123,78785,1259978.8633093508,215141,1041222.4963093515,15.992623764794704,2.730735546106492,5.856526014610655,3
62,124,21917,274757.9424460427,52396,214776.79454604277,12.53629339991982,2.390655655427294,5.243872479693922,0
63,125,28453,362370.6762589918,68320,284254.1379589924,12.7357634083925,2.4011527782659123,5.304020437046133,0
64,126,27602,377276.58992805675,74445,301706.42932805675,13.668451196582014,2.697087167596551,5.067856671745003,1
65,128,21755,317081.03597122245,57880,248237.36857122235,14.575087840552628,2.6605378074005976,5.47824872099555,1
66,130,24467,313923.8417266181,59417,254495.69722661824,12.830499927519439,2.4284546532063596,5.283401075897776,0
67,132,27129,360231.9999999992,69277,282277.9888999995,13.278484278815997,2.553614213572192,5.199878747636289,1
68,133,22009,297092.30215827277,55132,235560.29525827296,13.49867336808909,2.504975237402881,5.388745232501501,0
69,134,92733,1065647.712230213,218276,813774.793430214,11.491569476132693,2.3538114802713164,4.8821112363714425,3
70,135,26108,345897.8848920858,57907,278905.03489208565,13.248731610697327,2.217979163474797,5.9733345690863935,0
71,136,21079,273096.33093525143,54263,217853.66823525156,12.955848519154202,2.5742682290431236,5.032827726724498,1
72,139,20339,247224.992805755,53288,192083.96210575514,12.155218683600717,2.619991150007375,4.639412115406001,1
73,140,21046,290403.2086330928,54827,230943.25623309307,13.798498937237138,2.6051031074788558,5.296718927409722,1
74,141,19849,267355.74100719363,55690,213198.34260719366,13.469481636716894,2.805682905939846,4.800785437371047,1
75,144,37847,586798.9784172643,106003,460919.944517265,15.504504410316915,2.800829656247523,5.535682748764321,0
76,145,24489,313018.0287769779,56935,255111.9932769779,12.78198492290326,2.324921393278615,5.49781380129934,0
77,147,30779,404467.8561151074,75296,323352.61471510737,13.141033045748966,2.4463432860066927,5.371704421418235,0
78,148,25722,346899.25179856067,59743,276601.59989856044,13.486480514678512,2.3226420962600107,5.806525480785375,0
79,149,16745,213416.48920863267,39233,166004.86140863269,12.74508744154271,2.3429680501642283,5.439718838952736,0
80,151,35030,414319.4820143874,79442,330301.32511438796,11.827561576202894,2.2678275763631173,5.215370736063888,0
81,152,51842,720479.5251798546,124197,577770.9711798546,13.89760281586078,2.395683036919872,5.801102483794734,3
82,153,82279,1086101.41007194,193058,878416.6241719411,13.20022618252458,2.3463824305108227,5.625777797718509,3
83,155,16831,203315.87050359687,38072,162085.5126035969,12.079844958920853,2.26201651714099,5.340299183221183,0
84,157,38202,494893.4676258988,94190,392909.119625898,12.954648123812857,2.4655777184440604,5.254203924258401,0
85,158,40182,518359.29496402806,91704,420337.65386402776,12.900286072470958,2.2822159175750336,5.652526552429862,0
86,159,44083,591402.9352517969,102878,472375.34475179773,13.415668971072678,2.333734092507316,5.74858507408578,0
87,160,20250,282038.4028776973,55050,223543.8647776974,13.927822364330732,2.7185185185185183,5.123313403772885,1
88,161,31473,407923.49640287645,76294,331936.8844028772,12.961061748256489,2.4241095542210784,5.346731019514987,0
89,162,20297,255658.60431654626,48234,204135.3336165464,12.595881377373319,2.3764103069419127,5.300381563141068,0
90,164,40979,549313.9856115095,97286,436376.69061150984,13.404767944837833,2.374045242685278,5.646382682107492,0
91,166,18495,231372.04316546736,44010,182062.81496546746,12.509978002999047,2.3795620437956204,5.257260694511869,0
92,167,17084,234302.43165467583,42289,184307.604254676,13.714729083041199,2.4753570592367127,5.540505371483739,0
93,168,29912,395010.1582733803,72720,317480.59117338044,13.205742119329376,2.4311313185343675,5.431932869545934,0
94,172,27575,359967.51079136616,64568,288651.7898913663,13.054125504673298,2.3415412511332727,5.575014105925012,0
95,174,35114,506053.6546762575,85938,399901.754476258,14.41173476893141,2.44739989747679,5.88859008443596,0
96,175,18157,231895.97122302116,44964,185696.08952302122,12.771711803878459,2.476400286390924,5.157369700716599,1
97,176,31566,413262.38848920795,74539,333817.53218920797,13.092010026269023,2.3613698282962683,5.544243798403627,0
98,180,19229,259723.87050359676,50968,202564.28680359694,13.506883899505786,2.6505798533465077,5.095822290527326,1
99,181,36299,505791.33812949527,86635,406768.5099294957,13.93402953606147,2.386704867902697,5.838187085236859,0
100,182,17259,204903.0791366902,40338,161772.66003669033,11.872245155379234,2.3372153658960544,5.079653902937434,1
101,183,26863,278569.2661870496,83958,192800.37228704992,10.369998369022433,3.125414138405986,3.3179597678249793,1
102,185,29505,390681.6978417256,71822,311162.95254172565,13.241203112751249,2.4342314861887817,5.4395825491036955,0
103,186,27944,344349.92805755313,61317,280690.6340575535,12.322857431203591,2.194281419982823,5.615896538603538,0
104,187,36774,467395.4532374093,84510,375485.9271374091,12.70994325440282,2.2980910425844345,5.530652623800844,0
105,188,22246,306981.65467625856,55551,242120.4081762585,13.799409092702444,2.4971230783062124,5.526122926252607,0
106,189,24062,299962.10071942385,59296,235084.32961942398,12.466216470759864,2.4643005568946887,5.058724040735021,1
107,190,27354,335629.9136690644,60772,267596.2933690643,12.269865967283192,2.2216860422607296,5.522772225187,0
108,192,45558,639940.6187050345,118348,514038.278305035,14.04672326934972,2.5977435357127177,5.407278692542624,0
109,193,19261,252429.48201438802,51354,193022.94561438813,13.105730855842792,2.666216707336068,4.915478482968961,1
110,194,60679,848419.7841726601,142461,680131.5856726604,13.982098982723183,2.347780945631932,5.955452960267443,3
111,195,26220,348555.25179856044,64767,275036.6988985606,13.293487864170878,2.4701372997711672,5.381679741204015,0
112,196,68498,856718.9352517965,153421,695007.3369517968,12.507210944141384,2.239788023007971,5.5841047526205445,3
113,197,82128,1162830.9928057531,208637,928991.8781057536,14.158764280218113,2.5403881745567896,5.573464883054076,3
114,199,24668,325134.79136690573,65155,249492.43276690601,13.18042773499699,2.6412761472352844,4.990174067483781,1
115,200,20308,243525.23741007145,49953,190061.49761007167,11.991591363505586,2.459769548946228,4.875087330291904,1
116,201,53771,755433.0215827317,132136,596826.6787827322,14.049078900945338,2.4573840917966936,5.7170871040649915,3
117,204,31976,320081.8705035964,85218,232006.9334035967,10.01006600273944,2.665061295971979,3.7560359372855077,1
118,205,19683,235285.69784172636,46339,182275.71414172646,11.953751859052296,2.354265101864553,5.077487598820138,1
119,207,31520,431042.33093525097,76378,345385.3840352511,13.675200854544764,2.423159898477157,5.6435404296427105,0
120,208,21861,290936.34532374045,55832,228596.93932374043,13.308464632164148,2.5539545308997758,5.210924654745315,1
121,211,24585,321510.7769784168,61603,261260.32027841665,13.077517875876216,2.505714866788692,5.219076619294787,1
122,212,40370,556526.7338129483,100526,445630.1341129485,13.78565107289939,2.4901164230864503,5.5361472038373,0
123,213,19731,218665.43884892043,50342,159961.68124892065,11.082329271142893,2.551416552632913,4.343598562808796,1
124,215,22577,257402.30215827294,53156,197784.1893582729,11.40108527077437,2.354431501085175,4.842394125936356,1
125,216,39643,545225.6258992794,93147,439598.3909992799,13.75338965010921,2.34964558686275,5.853389007689774,0
126,219,36361,488267.2086330923,86532,391572.294233093,13.428321790739867,2.379802535683837,5.642620170955165,0
127,220,33144,487227.8417266177,74474,404627.4012266178,14.700333144056774,2.2469828626599084,6.542254232706954,0
128,221,25161,361707.0791366897,65661,284562.4748366898,14.375703634064216,2.609633957314892,5.5087050020056,0
129,224,37692,477839.8992805747,83743,387341.3364805749,12.677488572656657,2.2217711981322297,5.706027957925733,0
130,226,30506,401496.24460431567,72800,320118.196004316,13.161222205609246,2.386415787058284,5.515058305004336,0
131,227,23929,297026.2446043158,53117,238127.60590431615,12.412814768871067,2.219775168205943,5.591924329392017,0
132,228,63930,766333.4676258977,152762,584019.6842258986,11.98707129087905,2.3895197872673237,5.0165189485991135,3
133,230,17065,218626.83453237367,44164,171059.2543323736,12.811417200842289,2.587987108116027,4.950340425060539,1
134,231,26388,320683.92805755325,60735,258499.3209575535,12.152642415399168,2.301614370168258,5.280051503376196,0
135,232,14206,177218.37410071923,36550,133691.0584007193,12.474896107329243,2.572856539490356,4.848655926148269,1
136,233,27955,399117.4388489202,69798,310782.63874891994,14.27713964760938,2.496798426041853,5.718178727885043,0
137,234,20020,245718.50359712177,45181,196721.28149712196,12.273651528327761,2.2567932067932066,5.438536189927664,0
138,235,16547,191598.4460431653,40625,149787.3512431653,11.57904430066872,2.4551278177313107,4.716269441062531,1
139,236,26318,324437.0503597118,63215,255877.04365971184,12.327572397587652,2.401968234668288,5.1322795279555775,0
140,238,25571,322228.8633093519,63827,255892.91440935197,12.60133992840921,2.4960697665324,5.048472641818539,1
141,239,18952,251860.11510791312,46679,200460.3511079133,13.28936867390846,2.463011819333052,5.395576492810752,0
142,241,24821,321074.20143884845,65090,247730.04803884836,12.935586859467728,2.6223762136900204,4.932773105528475,1
143,245,56896,784400.2877697825,142425,635654.9853697838,13.786562988079698,2.503251546681665,5.507462087202264,3
144,246,73047,1073000.100719423,179753,844475.1383194228,14.689174103240696,2.460785521650444,5.969302880727571,3
145,247,28871,363778.02877697774,67867,293175.95837697794,12.600118761974914,2.3506979321810815,5.360160737574635,0
146,248,44990,456256.3021582722,122369,336578.8405582721,10.141282555196092,2.7199155367859524,3.728528484814554,1
147,250,38215,514839.1079136682,95893,409749.06011366803,13.472173437489682,2.5093026298573857,5.368891451030505,0
148,252,40722,549364.0287769773,95558,437769.56197697786,13.490595471169819,2.3465939786847403,5.749011372956501,0
149,254,35753,486659.3525179844,90411,390961.59201798466,13.61170678035366,2.5287668167706205,5.382744937208796,0
150,255,56742,813676.978417265,137141,660481.2857172649,14.339941814128247,2.416922209298227,5.933141645585675,3
151,256,24576,305134.4892086326,56428,240187.59290863274,12.415954150741888,2.2960611979166665,5.4075014037115015,0
152,257,15229,212787.410071942,42964,166656.3783719421,13.972513630044126,2.821196401602206,4.952690859136533,1
153,258,33727,338944.58992805704,72515,260747.29422805706,10.04965131580209,2.1500578171791145,4.674130730580667,0
154,259,38767,516590.7194244595,86880,411775.8991244593,13.325527366689698,2.2410813320607734,5.946025776064221,0
155,261,27103,333017.78417266114,70364,261209.6920726613,12.28711892309564,2.5961701656643177,4.732786427330185,1
156,262,12070,125673.64028776958,29790,94636.20838776967,10.412066303874862,2.468102734051367,4.21865190626954,1
157,263,48697,533646.9064748193,113392,406604.10077481915,10.958517084724301,2.328521264143582,4.7062130174511365,0
158,264,26372,371668.56115107826,64292,292741.70225107844,14.093302030603605,2.4378886698013043,5.780945703214681,0
159,265,16324,213644.5611510788,41147,167059.33215107885,13.087757972989388,2.520644449889733,5.192226921794512,1
160,266,17973,257682.48920863259,53206,194691.59520863267,14.33719964439062,2.9603293829633337,4.843109596824279,1
161,267,21850,291587.1510791362,52791,231408.41617913631,13.344949706138955,2.416064073226545,5.523425414921789,0
162,269,29675,375936.3453237402,71628,295568.42772374046,12.668453085888466,2.413748946925021,5.248455147759818,0
163,270,34532,443515.2949640275,82673,359378.7673640279,12.84360288903126,2.3940982277308005,5.36469336983087,0
164,271,65248,864672.8776978406,155036,704383.2524978402,13.252097806796233,2.3761034820990683,5.577239336011252,3
165,272,27904,353097.8848920857,67977,280866.14009208605,12.654023971189996,2.436102350917431,5.194372874532352,0
166,276,57339,751840.7338129479,140467,602342.0703129484,13.112205197386558,2.4497636861472993,5.352436756056211,3
167,277,25816,357589.3812949635,68224,285226.8596949637,13.85146348369087,2.6427022001859313,5.241401578549535,1
168,279,24815,300835.1942446038,64340,230712.045644604,12.12311884926874,2.5927866209953656,4.675710199636367,1
169,280,37515,471995.9712230207,86709,382831.8518230208,12.581526621965098,2.3113154738104758,5.443448445063612,0
170,281,24264,310638.5899280569,58332,246411.61902805686,12.802447656118403,2.404055390702275,5.325354692588235,0
171,282,22913,308482.244604316,55752,246518.88770431583,13.463197512517612,2.433203858071837,5.533115307151601,0
172,283,15841,200544.2158273379,36866,160890.61482733797,12.659820454979982,2.327252067419986,5.439814892511743,0
173,284,48205,663109.7985611497,122132,528844.7394611499,13.756037725570993,2.5335960999896274,5.42945172895842,0
174,286,23489,322721.85611510725,58215,251796.7097151073,13.739276091579345,2.47839414193878,5.5436203060226275,0
175,289,42939,560151.0215827328,100091,452433.2715827328,13.045274030199417,2.3310044481706607,5.596417475924237,0
176,290,39311,488720.0143884881,89304,390851.8985884884,12.432144040815245,2.27173055887665,5.472543384265969,0
177,292,15874,200140.1726618701,40354,158078.75156187036,12.60804917864874,2.542144387048003,4.9596117525368015,1
178,294,18047,233222.46043165406,42537,183468.8527316542,12.923059812248798,2.3570122458026264,5.482814030882621,0
179,295,17822,197556.7338129494,51852,144005.19221294942,11.084992358486668,2.9094377735383232,3.8100118377873446,1
180,296,24787,305732.18705035915,65720,238783.87245035946,12.334376368675482,2.651389841449147,4.652041799305525,1
181,298,26068,317969.15107913595,59435,250803.0398791361,12.197681106304126,2.279998465551634,5.349863734821838,0
182,301,28313,385845.1798561147,71511,307899.89465611445,13.62784515438543,2.525730229929714,5.395605988674675,0
183,308,42307,599108.9208633078,108141,473048.5661633085,14.160988036573327,2.5561018271208074,5.540071951094476,0
184,311,34786,474589.4388489198,82423,384314.33984891983,13.643116163080544,2.369430230552521,5.757973367250886,0
185,314,29304,394807.26618704956,74314,313344.9872870499,13.472811431444498,2.535967785967786,5.3126902896769055,0
186,315,30538,377184.57553956786,66864,305341.4680395677,12.351318866316323,2.189534350645098,5.641071062747784,0
187,316,18660,236085.94244604284,41843,189184.28494604284,12.651979766668962,2.242390139335477,5.6421848922410645,0
188,317,37805,478273.5539568334,86744,383310.2479568333,12.651066101225588,2.2945113080280386,5.513621160620139,0
189,319,27462,357897.55395683384,67136,287177.1145568338,13.03246500461852,2.444687204136625,5.3309335372502655,0
190,326,66989,958697.2374100703,168955,784304.43931007,14.311263601637139,2.5221304990371554,5.674275620195142,3
191,327,27836,348610.46043165424,62941,283415.8910316541,12.523726844074373,2.2611366575657423,5.53868639569842,0
192,329,39404,503447.68345323665,88309,400943.51515323645,12.776562873140714,2.241117653030149,5.7009781953508325,0
193,330,26052,357353.8561151074,68014,278517.5052151074,13.71694519096835,2.610701673575925,5.254122035391352,1
194,335,26321,368419.17985611444,63451,292665.26135611464,13.997157397367669,2.410660689183542,5.806357344346258,0
195,336,141281,2110217.482014385,370499,1702317.125914386,14.936314734567175,2.6224262285799225,5.695609116392716,3
196,339,27470,285059.8417266183,62894,213155.25662661815,10.377132935078933,2.28955223880597,4.532385310627696,1
197,340,25205,341579.76978417195,68347,267397.11268417217,13.55206386765213,2.7116445149771873,4.997728792546446,1
198,341,62994,671681.6115107903,142924,518023.81091078994,10.662628369539803,2.2688510016827,4.699571880935254,0
199,342,22442,263161.2949640281,49143,206932.3277640284,11.726285311649056,2.1897780946439713,5.355010784120386,0
200,344,27188,371101.82733812864,70573,297915.57113812893,13.649471360090063,2.595740767985876,5.258410827627118,1
201,347,30028,384915.9136690641,66213,308442.2710690641,12.81856646027255,2.2050419608365526,5.813298199282077,0
202,348,26645,338971.74100719363,64756,270434.61600719375,12.721776731363994,2.4303246387689996,5.2345997437641865,0
203,349,32067,434232.6762589916,74416,347334.4170589921,13.541418787507144,2.3206411575763246,5.83520581943388,0
204,350,24141,297539.6115107909,54052,237842.1363107906,12.325074003180932,2.2390124684147303,5.5046919912452985,0
205,351,12960,156432.51798561122,32367,120798.23338561127,12.070410338395927,2.497453703703704,4.833086723688053,1
206,352,37000,526871.2086330925,94564,418124.37923309277,14.239762395488986,2.5557837837837836,5.571583357652939,0
207,353,27223,356717.784172661,61777,287542.4719726612,13.103544215283437,2.2692943466921354,5.774281434395665,0
208,354,22766,303947.2517985609,56224,239623.64079856058,13.350929095957168,2.469647720284635,5.406005474504854,0
209,355,31337,391159.07913668995,68360,311591.24273669,12.482339698653028,2.181446851964132,5.722046213234201,0
210,356,26404,337643.3237410066,66322,271285.3124410065,12.787582326200825,2.5118163914558402,5.090970171903842,1
211,357,62814,836313.4676258978,147185,674861.8333258979,13.314125316424649,2.3431878243703634,5.682056375485939,3
212,359,15948,208093.26618704994,42349,162428.38788705002,13.048235903376595,2.6554426887384,4.913770483058631,1
213,360,63837,705557.0071942434,151359,540653.0260942432,11.05247751608383,2.3710230743925935,4.6614803691504525,3
214,361,40016,519219.568345322,89717,418614.5383453225,12.97529908899745,2.24202818872451,5.787304171398085,0
215,362,20261,276237.0647482008,48742,217515.430748201,13.633930445101466,2.4057055426681804,5.667331351774667,0
216,364,18693,254783.6978417262,49356,197556.28594172618,13.629898777174676,2.640346653827636,5.162162611267652,1
217,366,62115,819639.8992805742,145906,662973.9862805741,13.195522808992582,2.348965628270144,5.617588716574878,3
218,367,31036,407382.0431654671,73101,328771.6936654669,13.126113003140453,2.3553615156592342,5.572865530778882,0
219,368,17783,225164.93525179816,43752,180273.6166517984,12.661808201754381,2.4603272788618344,5.1463918278432566,1
220,369,16887,210030.30215827317,43886,162575.50725827314,12.437395757581168,2.5988038135844143,4.785815571213443,1
221,370,31724,396857.3669064742,74572,318082.4451064742,12.509688781568347,2.3506493506493507,5.321801304866092,0
222,371,36968,532822.3309352506,92607,419893.6019352509,14.413068895673302,2.505058428911491,5.753585916132156,0
223,375,16819,229145.16546762537,52646,177242.51106762557,13.624184878270134,3.130150425114454,4.352565540926668,1
224,377,48136,590451.2949640267,107427,477213.8320640279,12.266314088499806,2.2317392388233337,5.496302558612142,0
225,379,17434,217222.86330935213,39584,175467.654709352,12.459726012926014,2.27050590799587,5.487643070668758,0
226,382,24811,337380.25899280503,67452,262446.1457928053,13.59801132533171,2.718632864455282,5.001782882535804,1
227,386,46668,643667.7122302145,122963,509774.4599302148,13.792485476776688,2.6348461472529356,5.234645480593467,0
228,387,54214,733683.0215827322,134145,591390.4365827321,13.533091481586531,2.4743608661969234,5.469328126898,3
229,390,15519,210341.9999999997,40376,162990.4772999998,13.55383723178038,2.6017140279657194,5.209579948484241,1
230,392,21752,296949.3381294955,54085,237789.62812949604,13.651587813970922,2.4864380286870174,5.490419490237506,0
231,393,32789,405306.489208632,75982,328831.5514086325,12.36105063309744,2.3173015340510537,5.334243494625464,0
232,394,38792,506049.7410071933,90707,411711.53180719365,13.045208831903311,2.3382914002887194,5.578949155050804,0
233,397,49110,523720.7769784164,111218,400484.2613784164,10.664238993655395,2.264671146406027,4.708956976194648,0
234,398,34753,530673.2230215817,90805,427991.6868215816,15.269853624768556,2.6128679538457114,5.844096944238552,0
235,399,22197,268486.40287769743,51112,217929.10317769746,12.095616654399127,2.3026535117358202,5.252903484068271,0
236,407,42577,576938.5179856104,105827,460776.00978561013,13.55047368263641,2.4855438382225143,5.451713815808918,0
237,408,29501,366346.18705035903,67097,294244.1244503593,12.418093862932071,2.2743974780515916,5.459948836018883,0
238,409,56018,771473.5539568331,137707,617870.3297568336,13.771886785619499,2.4582634153307867,5.602282773982681,3
239,410,19932,263509.05035971187,52423,206923.81975971177,13.220401884392528,2.630092313867148,5.0265923422870085,1
240,413,40340,525393.8129496396,93869,420854.5026496394,13.024140132613773,2.326945959345563,5.597096090824869,0
241,414,17996,253900.28776978364,45659,203752.0800697837,14.108706810945968,2.537174927761725,5.560793880062718,0
242,415,18975,254991.45323740976,47081,203678.7822374097,13.438284755594717,2.4812121212121214,5.4160160837155065,0
243,416,25160,225795.36690647446,79741,152780.14420647456,8.974378652880542,3.169356120826709,2.8316094218341186,1
244,417,31432,391027.0791366899,75486,312729.88983669,12.44041356377863,2.4015652837872232,5.180127164463475,0
245,418,37861,483188.14388489083,90949,385484.2057848915,12.76216010894828,2.4021816645096536,5.312737291063023,0
246,419,37708,466701.1079136683,81952,376256.0990136682,12.376713374182357,2.1733319189561895,5.6948104733706115,0
247,421,14209,163459.3812949638,36274,122901.06919496386,11.503932809836286,2.552889014005208,4.506240869354463,1
248,422,20213,241138.84892086292,53290,184074.389420863,11.929889126842276,2.6364221045861576,4.525030004144547,1
249,423,28183,352924.316546762,65355,283102.1198467618,12.522595768610936,2.3189511407586134,5.400111950834091,0
250,424,17752,238807.7266187046,45045,192013.18921870465,13.452440661260962,2.5374605678233437,5.301536832472074,1
251,426,18778,255047.56834532338,48803,199231.25624532357,13.582254145559878,2.5989455746085843,5.226063322855631,1
252,429,15113,204049.62589928022,40633,157203.69789928035,13.501596367318218,2.688612452855158,5.02177111951567,1
253,430,31706,422169.8417266178,79950,337449.46132661804,13.315140406440982,2.5216047435816566,5.280423286136558,0
254,431,45213,581723.5683453223,100466,473750.69834532257,12.866289968489644,2.2220600269833897,5.790253103988635,0
255,433,17410,216093.75539568297,43583,167174.53859568326,12.412047983669327,2.503331418724871,4.9582120412932325,1
256,437,20233,257083.87050359685,52863,199702.13540359683,12.706166683319173,2.6127119062917017,4.863210005175583,1
257,438,33504,436417.65467625816,83106,345744.81387625856,13.02583735304018,2.48047994269341,5.251337504828269,0
258,439,28945,297313.6546762583,64094,228884.32067625865,10.271675753196002,2.2143375367075486,4.6387127449723575,1
259,441,27077,263208.2589928051,70087,190465.62889280554,9.720731949359422,2.5884329874062857,3.7554504971364886,1
260,442,19975,250154.90647481955,48184,201553.07767481986,12.523399573207486,2.412215269086358,5.191659191325327,1
261,444,63758,883173.8561151063,153581,710671.3714151065,13.851969260565047,2.408811443269864,5.7505411223726,3
262,445,25281,324987.1798561147,62523,259692.9713561146,12.85499702765376,2.47312210751157,5.197882057100822,0
263,447,17856,236966.1007194239,48019,185956.01491942425,13.270950981150532,2.689236111111111,4.934840390666692,1
