,Store_Number,Transaction_Count,Sales,Quantity,Gross_Margin,ADS,UPT,AUR,Cluster
22,9036,48039,570416.79,135265,442809.66160000017,11.874035471179667,2.8157330502300213,4.217031678556907,0
23,9037,38982,405749.7300000003,88067,317607.5889,10.408643219947676,2.2591708993894617,4.607284567431618,1
24,9038,47933,534665.8700000005,112668,414891.7887999996,11.15444203367201,2.3505309494502744,4.745498899421313,1
25,9039,72899,816874.6799999995,173668,644006.0061000002,11.205567703260668,2.3823097710531007,4.703656862519287,2
26,9040,48729,479264.2700000001,103855,379831.88770000025,9.83529869277022,2.131277062939933,4.614744306966444,1
27,9041,45237,456863.87000000087,98010,362459.7191000001,10.099340584035211,2.1665892963724387,4.661400571370277,1
28,9042,23770,231279.76000000015,54403,180797.5915000001,9.729901556583936,2.2887252839713925,4.251231733544109,1
29,9043,30782,341303.1700000001,81046,264605.6103999997,11.087751608082648,2.6329023455266065,4.2112278212373235,0
30,9044,30496,337666.7599999997,79315,264244.50610000023,11.072493441762845,2.6008328961175238,4.257287524427911,0
31,9045,89326,1063424.200000001,225451,820250.3867999999,11.904979513243635,2.523912410720283,4.716875063761087,2
32,9046,121477,1531173.769999999,335169,1189792.2552999994,12.604639314438117,2.7591148941774986,4.568363333124481,2
33,9047,39263,424663.97999999975,93437,329512.9573000001,10.815882128212305,2.379772304714362,4.54492310326744,1
34,9048,59557,563309.1299999998,124233,446795.12599999964,9.458319425088566,2.0859512735698575,4.534295477047159,1
35,9049,43483,447754.0199999997,97944,350634.58789999987,10.297220063013125,2.2524664811535544,4.571530874785589,1
36,9051,42032,454976.8600000002,104342,364661.83599999954,10.824535116102023,2.482441948991245,4.3604383661421116,0
37,9052,39124,422832.61000000004,92257,333537.4540999999,10.807499488804828,2.358066659850731,4.5832035509500635,1
38,9053,54598,602824.8100000005,125852,470130.1517000003,11.041151873695016,2.305066119638082,4.789950179576014,1
39,9054,46882,497321.73000000016,106084,390275.0264,10.607946120046076,2.262787423744721,4.687999415557484,1
40,9055,57382,608007.8699999998,126785,476268.60690000077,10.595794325746745,2.2094907810811755,4.795582048349567,1
41,9058,73145,853174.8999999997,183115,671875.4972999997,11.66415886253332,2.5034520473033015,4.659229992081477,2
42,9059,40851,445549.57000000007,103595,345844.21470000036,10.906699224009206,2.5359232332133854,4.300879096481491,0
43,9060,28177,312172.57000000024,73236,243169.49680000026,11.078985342655365,2.599141143485822,4.262556256485884,0
44,9062,47266,531052.9299999997,116317,418241.69049999974,11.235410866161716,2.460902128379808,4.565565910400025,0
45,9064,39230,381337.85000000044,78944,305585.7686999995,9.720567167983697,2.012337496813663,4.830485534049458,1
46,9066,36906,377978.26000000024,79939,299901.27929999994,10.241647970519706,2.1660163659025633,4.728333604373337,1
47,9068,37506,387846.35000000015,84024,304467.3123000004,10.340914786967423,2.2402815549512076,4.615899623916978,1
48,9070,35172,366867.41999999987,81128,285853.13749999995,10.430667007847147,2.306607528716024,4.522081402228576,1
49,9072,57043,626643.8900000002,130298,499263.4840000002,10.985465175394005,2.284206651122837,4.809313189765002,1
50,9074,53264,585350.3099999997,126761,464931.1365999996,10.989604798738354,2.3798625713427457,4.617747651091421,1
51,9075,51748,580927.2800000004,132023,457313.48609999963,11.2260817809384,2.5512676818427766,4.400197541337497,0
52,9077,29047,291141.6799999999,68561,224364.33589999998,10.023123902640544,2.3603470237890316,4.246461982759876,0
53,9079,47212,545578.8399999999,129435,419795.9041000004,11.555935779039224,2.7415699398458018,4.215079692509753,0
54,9080,48190,487381.07000000036,106389,386993.17090000014,10.1137387424777,2.2076986926748288,4.581122766451422,1
55,9082,24445,236081.70000000016,53764,184970.05710000006,9.657668234812851,2.1993863775823277,4.391073952830894,1
56,9086,37373,409418.24000000005,93573,317701.6293999997,10.954920397078105,2.5037593984962405,4.375388627061225,0
57,9087,46805,524928.09,112806,418391.72560000035,11.215213972866145,2.4101271231706014,4.653370299452156,1
58,9088,23257,217122.6900000001,50761,169076.2961000001,9.33579954422325,2.182611686803973,4.277352495025711,1
59,9090,54935,692992.9700000003,148488,537894.6980999997,12.614780558842273,2.7029762446527714,4.666996457626207,0
60,9091,38532,409178.1999999996,85565,326835.44289999973,10.619178864320554,2.22062182082425,4.782074446327349,1
61,9096,43199,490757.71999999974,109205,391990.98509999964,11.360395379522668,2.5279520359267575,4.493912549791673,0
62,9097,63076,717329.1699999998,163234,568244.3081999996,11.37245814572896,2.587893969180037,4.394483808520283,0
63,9098,53694,583534.7900000002,127167,466361.3273000001,10.867783923715875,2.3683651804670913,4.588728129153004,1
64,9099,40611,485293.21999999974,116031,366803.9861000003,11.949797345546767,2.8571323040555514,4.182444519137125,0
65,9100,39372,420129.88999999984,94464,326623.73289999965,10.670778472010563,2.399268515696434,4.447513232554199,0
66,9103,56917,586522.2599999995,124132,465604.94019999995,10.304869546884051,2.180930126324297,4.724988399445747,1
67,9104,52436,536448.2499999997,126027,419049.3178000001,10.230533412159579,2.403444198642154,4.256613662151758,0
68,9105,34262,341033.9200000001,76644,267892.6526999999,9.953707314225676,2.2369972564357012,4.4495840509368,1
69,9106,80196,887891.6199999998,191366,700609.8966000003,11.071520025936453,2.3862287395880095,4.63975638305655,2
70,9109,45504,545823.2900000004,117341,424775.3370000001,11.995061752812948,2.5786963783403656,4.651599100058807,0
71,9110,64248,587141.5899999997,148826,442987.98760000005,9.138674978209433,2.3164300834267215,3.9451546772741306,0
72,9111,45161,469009.7599999997,106713,375483.3658999998,10.385282876818488,2.362945904652244,4.3950573969432005,0
73,9114,48426,570653.1300000001,114619,454041.02300000004,11.784023664973365,2.366889687358031,4.978695765972484,1
74,9116,39209,392509.84999999957,85260,309570.38500000007,10.01070800071411,2.1745007523782807,4.603681093126901,1
75,9117,43694,508402.39000000013,109783,397545.2362000002,11.635519522131188,2.512541767748432,4.6309755608791905,0
