,Store_Number,Transaction_Count,Sales,Quantity,Gross_Margin,ADS,UPT,AUR,Cluster
35,2524,5248,116927.53999999996,17745,89704.82999999999,22.280400152439018,3.3812881097560976,6.58932318963088,0
36,2525,9315,216658.68000000014,33042,164129.25999999995,23.25911755233496,3.547181964573269,6.557069184674055,0
37,2527,10730,214406.47000000006,33462,165071.68999999994,19.981963653308487,3.118546132339236,6.407461299384378,0
38,2528,9987,213700.33000000007,35582,161023.78000000006,21.397850205266856,3.5628316811855414,6.005854926648308,0
39,2529,11125,227604.81,32913,176879.24000000002,20.458859325842695,2.9584719101123595,6.915346823443624,0
40,2530,16430,358310.54000000004,51707,280109.12999999995,21.80831040779063,3.147108947048083,6.929633125108786,0
41,2533,4954,102351.18999999997,16432,78643.81000000001,20.660312878482028,3.316915623738393,6.22877251703992,0
42,2534,6418,131617.12999999992,21301,98023.89,20.50749922094109,3.318946712371455,6.178917891178814,0
43,2537,12101,273429.69999999995,42005,210618.71,22.59562846045781,3.471200727212627,6.509456017140815,0
44,2541,12847,276548.7499999999,43980,210030.36999999994,21.52632910407098,3.4233673231104538,6.288057071396087,0
45,2544,7105,134023.42,20979,102971.37999999998,18.863254046446166,2.9527093596059113,6.388456075122742,0
46,2545,7829,165365.11000000002,24246,128473.44000000002,21.122124153787205,3.0969472474134627,6.820304792543101,0
47,2546,11911,262380.5400000001,36465,203830.78000000012,22.028422466627497,3.061455797162287,7.19540765117236,0
48,2547,5020,101524.98999999999,16361,77733.89000000003,20.224101593625495,3.259163346613546,6.205304687977507,0
49,2548,7537,145692.56000000003,20734,109278.84999999999,19.33031179514396,2.750961921188802,7.0267464068679475,0
50,2550,14124,320501.40999999986,49016,244879.54,22.691971821013865,3.470404984423676,6.538710013056958,0
51,2551,5301,125481.22000000003,18300,95707.09999999999,23.67123561592153,3.45217883418223,6.856897267759565,0
52,2552,7717,133820.04999999993,20991,103334.45999999996,17.340942075936237,2.7200984838667877,6.375115525701488,0
53,2553,7424,140554.00999999995,22177,108063.19999999998,18.932382812499995,2.9872036637931036,6.337827929837217,0
54,2560,10229,203059.18999999992,31005,157860.51000000004,19.85132368755498,3.0310880829015545,6.5492401225608745,0
55,2561,6886,151229.31999999995,23357,115785.20000000004,21.96185303514376,3.3919546906767355,6.474689386479426,0
56,2562,5462,105961.17999999996,17685,80962.26999999996,19.39970340534602,3.237824972537532,5.991584959004804,0
57,2565,8408,173929.69,24771,137373.02000000005,20.686214319695527,2.9461227402473833,7.021504581970853,0
58,2566,6778,146053.94999999992,23203,110760.15000000002,21.548236943051037,3.423281203894954,6.294614920484417,0
59,2567,12473,263830.12000000005,39724,206543.2500000001,21.152098131965047,3.1847991661989896,6.641579901319103,0
60,2568,5913,110575.27999999994,17282,85313.25,18.700368679181455,2.9227126670049044,6.398291864367547,0
61,2569,5188,88245.80000000002,16162,65872.26,17.009599074787975,3.11526599845798,5.460079198119046,0
62,2570,6528,115104.98,17047,89934.31000000006,17.63250306372549,2.6113664215686274,6.752213292661465,0
63,2575,11930,273351.22,43115,210326.97,22.912927074601843,3.6139983235540654,6.340049170822219,0
64,2578,4339,87903.97,15080,66624.76000000001,20.259038949066607,3.4754551740032267,5.829175729442971,0
65,2580,7889,161367.45999999993,24625,122871.64000000004,20.454742045886668,3.1214349093674736,6.552993299492383,0
66,2581,7164,128896.37,17127,103513.99,17.992234785036292,2.39070351758794,7.5259163893267935,0
67,2582,8195,166139.06000000003,23280,127895.20999999996,20.273222696766325,2.8407565588773642,7.136557560137458,0
68,2583,13638,252461.06000000006,36580,201853.17000000004,18.51158967590556,2.6822114679571785,6.901614543466376,0
69,2584,14630,319582.1600000001,52795,245984.5,21.8443034859877,3.6086807928913194,6.053265650156266,0
70,2587,18466,376373.45000000007,51226,297449.13999999996,20.381969565688294,2.77407126611069,7.347312887986571,0
71,2595,9950,225408.66000000006,32859,170455.12999999995,22.654136683417093,3.3024120603015077,6.859875833105087,0
72,2597,10519,235108.19999999992,38946,179032.88000000003,22.35081281490635,3.7024431980226256,6.036773994761976,0
73,2598,13280,295473.69999999995,46197,231096.60999999996,22.249525602409634,3.4786897590361447,6.39594995346018,0
74,2599,17660,330895.06000000006,48517,245987.01999999993,18.73697961494904,2.7472819932049832,6.820187975348848,0
75,2602,5704,126616.54,19325,96119.44999999995,22.197850631136046,3.3879733520336606,6.551955498059508,0
76,2603,10136,228397.21999999994,35633,176689.37000000008,22.533269534333066,3.5154893449092346,6.4097106614654935,0
77,2607,10081,193268.04000000007,27078,153612.84000000003,19.171514730681487,2.686043051284595,7.13745623753601,0
78,2609,4779,99869.85000000002,15237,76899.34999999999,20.897645951035784,3.1883239171374766,6.554430005906676,0
79,2612,14705,314641.1400000001,48419,244510.05999999994,21.39688133287998,3.2926895613736824,6.498299014849544,0
80,2615,6175,115478.65000000005,18223,89372.96000000005,18.700995951417013,2.951093117408907,6.336972507271034,0
81,2617,4275,87698.90000000002,12680,68081.32999999997,20.514362573099422,2.9660818713450294,6.916317034700318,0
82,2618,12986,259044.89999999997,38331,203392.38999999998,19.94801324503311,2.9517172339442475,6.7581044063551685,0
83,2619,7194,137881.87999999998,21134,107539.20999999998,19.16623297192104,2.9377258826800112,6.524173369925238,0
84,2626,5425,98705.38000000002,14357,76939.49,18.1945400921659,2.646451612903226,6.8750700006965255,0
85,2628,6007,128036.89999999997,20105,99245.83999999997,21.314616281005488,3.3469285833194604,6.36841084307386,0
86,2633,7043,144404.7099999999,21895,112375.65,20.503295470680094,3.1087604713900325,6.595328157113492,0
87,2635,7005,139211.31,21271,108193.18000000001,19.873134903640256,3.036545324768023,6.54465281369,0
88,2637,6978,141744.57,23278,108089.06,20.31306534823732,3.3359128690169104,6.089207406134548,0
89,2640,7998,155762.80999999997,25879,118250.34,19.47522005501375,3.2356839209802453,6.018888287800919,0
90,2641,5251,102591.43000000002,17261,78573.23999999996,19.537503332698538,3.2871833936393067,5.943539192399051,0
91,2645,10939,217371.31999999995,31788,170094.34000000008,19.871224060700243,2.905932900630771,6.8381565370580075,0
92,2647,10678,266243.48999999993,39861,200996.69999999998,24.933834987825428,3.733002434912905,6.679297809889364,0
93,2648,24629,529548.42,74400,420481.20000000007,21.50101181533964,3.0208291039019044,7.117586290322581,0
94,2650,10972,275500.55,44638,209785.6799999999,25.10941943127962,4.068355814801312,6.17188382095972,2
95,2655,4397,90856.25000000006,15215,70519.51999999997,20.663236297475564,3.460313850352513,5.971491948734805,0
96,2656,10047,184912.14,27748,146743.50999999998,18.404711854284862,2.7618194485916194,6.663980827447023,0
97,2660,5434,103042.86000000003,16508,80433.84000000001,18.96261685682739,3.0379094589620905,6.241995396171555,0
98,2662,9927,236187.01000000007,35105,176493.95999999996,23.792385413518694,3.5363151002316915,6.728016237003278,0
99,2666,7746,144918.24999999988,22300,113708.34999999993,18.708785179447442,2.8789052414149237,6.498576233183852,0
100,2667,5437,102099.37999999998,15701,78130.94,18.77862424130954,2.8878057752437005,6.502731036239728,0
101,2673,5323,117950.18000000002,17716,90334.51000000001,22.15859102010145,3.3281983843697165,6.657833596748703,0
102,2675,7749,179493.29,28852,138135.85000000003,23.163413343657247,3.7233191379532844,6.221173228892278,0
103,2676,5615,113390.65000000005,18355,86726.4,20.194238646482646,3.2689225289403385,6.177643693816401,0
104,2685,9963,199595.40000000008,29743,156485.20000000004,20.03366455886782,2.98534577938372,6.7106680563493954,0
105,2687,4443,79729.48000000001,15538,54579.48999999998,17.944965113661944,3.4971865856403332,5.131257562105806,0
106,2692,4592,76923.53999999998,13043,55853.92,16.75164198606271,2.8403745644599305,5.8976876485471115,0
107,2699,16193,321522.27000000014,47242,252791.80999999994,19.855633298338798,2.9174334589019946,6.805856441302234,0
108,2701,22672,465236.26,71526,360769.5200000001,20.520300811573748,3.154816513761468,6.504435589855437,0
109,2707,8151,162488.5199999999,23750,127139.85999999994,19.934795730585193,2.913752913752914,6.841621894736838,0
110,2709,13848,282555.53999999986,43189,223798.34000000003,20.404068457538983,3.118789716926632,6.542303364282569,0
111,2718,14094,303902.39,47043,235803.45,21.56253654037179,3.337803320561941,6.460097995450971,0
112,2719,9362,184129.07000000004,25812,145912.28,19.66770668660543,2.757103183080538,7.133467766930112,0
113,2721,7848,157357.5600000001,25758,120353.66000000003,20.050657492354755,3.282110091743119,6.109075238760778,0
114,2722,6479,124050.34,22195,93653.09000000003,19.146525698410247,3.4256829757678653,5.5891119621536385,0
115,2723,10042,196819.38999999998,29254,156156.45999999996,19.599620593507268,2.913164708225453,6.727947972926779,0
116,2726,7228,115670.30999999994,25094,80950.39999999997,16.00308660763696,3.471776425013835,4.609480752371082,0
117,2727,8005,147011.18999999994,27929,109181.76999999995,18.364920674578382,3.48894440974391,5.263747001324786,0
118,2728,8855,151096.97999999995,30407,108872.06000000003,17.063464709203835,3.433879164313947,4.969151182293549,0
119,2729,5298,97238.11,17680,71214.63000000002,18.353739146847868,3.3371083427708568,5.499893099547512,0
120,2812,13553,298916.4,49407,229762.11000000002,22.05536781524386,3.6454659484984875,6.050081972190176,0
121,2813,8974,186469.94999999998,27960,143029.32,20.77891129930911,3.115667483842211,6.669168454935622,0
122,2814,6154,137880.30000000002,21880,104577.02000000002,22.40498862528437,3.555411114722132,6.301659049360147,0
123,2815,7320,157590.11,25056,119422.34999999993,21.528703551912567,3.422950819672131,6.289515884418901,0
124,2816,5043,97082.67999999995,15191,75606.55999999997,19.250977592702746,3.012294269284156,6.390802448818376,0
125,2817,4186,77848.26999999997,13613,59210.799999999996,18.597293358815094,3.2520305781175347,5.718671123191066,0
126,2818,3734,61064.16999999997,10052,47040.49,16.353553829673263,2.692019282271023,6.074827894946276,0
127,2819,36600,594631.1200000015,96088,462258.8000000009,16.246751912568346,2.6253551912568307,6.188401465323469,0
128,2823,8928,154047.51000000013,23360,120908.75000000001,17.25442540322582,2.6164874551971327,6.594499571917813,0
129,2824,3956,71151.86999999995,11334,54734.059999999976,17.985811425682495,2.865015166835187,6.277736897829535,0
130,2826,5726,110184.37000000001,17606,84092.87999999999,19.24281697520084,3.0747467691232973,6.258342042485517,0
131,2827,9357,181751.87999999995,27352,141504.18000000002,19.42416159025328,2.9231591322004915,6.644921029540799,0
132,3010,13980,332884.23999999894,41460,266724.32,23.811462088698065,2.9656652360515023,8.029045827303399,0
133,3014,11461,259382.78999999954,32577,207908.18999999994,22.631776459296706,2.84242212721403,7.962144764711286,0
134,3019,3415,99151.03000000006,13857,78273.75000000004,29.033976573938524,4.057686676427526,7.155302735079747,2
135,3022,6220,156757.03,20913,125700.39000000006,25.202094855305464,3.362218649517685,7.495673982690192,0
136,3023,5333,142166.29999999996,19017,113726.74000000002,26.657847365460334,3.5659103693980874,7.4757480149340045,3
137,3026,4213,110979.92000000001,15354,87916.91000000002,26.34225492523143,3.6444338950866366,7.228078676566368,2
138,3027,5838,139816.64999999997,25751,101315.26000000001,23.94940904419321,4.410928400137033,5.429561958758882,2
139,3028,4413,117536.86000000004,16640,93133.37000000005,26.634230682075696,3.7706775436211193,7.0635132211538485,2
140,3035,9889,232129.96999999974,36309,180559.83000000002,23.473553443219714,3.6716553746587115,6.393179927841575,0
141,3036,4305,119583.02000000006,15718,96294.79999999996,27.777704994192813,3.651103368176539,7.608030283751117,2
142,3037,5821,156212.6,21555,122117.24999999991,26.836041917196358,3.7029719979384987,7.247163071213176,2
143,3038,8667,265056.6999999997,31514,211927.92,30.582289142725248,3.636090919580016,8.410760297010844,3
144,3041,3904,104098.31000000001,15691,81969.26000000002,26.664526127049182,4.019211065573771,6.634268689057422,2
145,3066,4331,108311.62000000001,18393,83403.56999999999,25.008455322096516,4.246825213576542,5.888741368999076,2
146,3122,12779,325203.31999999913,48903,250939.85000000006,25.44826042726341,3.8268252601925035,6.649966668711513,2
147,3124,4305,110285.75,15133,88336.18000000002,25.618060394889664,3.5152148664343787,7.287765149012093,0
148,3128,5261,141568.96000000002,17747,115167.71000000005,26.90913514540962,3.3733130583539253,7.97706429255649,3
149,3134,8254,229149.7499999997,31613,180453.97000000006,27.76226677974312,3.8300218076084325,7.248592351247895,2
150,3139,15714,385669.57999999897,52527,302685.02999999997,24.543055873743093,3.3426880488736157,7.342311192339158,0
151,3145,5191,115487.9,18362,87402.16999999998,22.24771720285109,3.537276054710075,6.289505500490143,0
152,3147,9473,232671.1899999998,35916,179756.88000000003,24.561510609099525,3.7914071571835746,6.478204421427771,2
153,3148,15814,402813.4199999986,58225,310467.5000000001,25.471950170734704,3.6818641709877324,6.918221039072539,2
154,3149,5744,139267.45999999996,17197,112211.39999999998,24.245727715877432,2.9939066852367686,8.098357853113914,3
155,3150,10640,242469.0799999997,43651,183880.96999999986,22.788447368421025,4.102537593984962,5.55471993768756,2
156,3152,4705,122119.76999999999,17509,95261.37,25.955317747077576,3.7213602550478213,6.974685590267861,2
157,3154,5169,151814.11,20334,123979.10999999994,29.370112207390207,3.9338363319791063,7.4660229172814,2
158,3172,9502,201208.98999999987,27416,162238.82999999996,21.17543569774783,2.8852873079351715,7.339108185001455,0
159,3189,5676,152275.77000000005,20911,119917.66999999998,26.828007399577174,3.684108527131783,7.282089330974131,2
160,3190,11500,261891.39999999944,37460,206574.6499999999,22.773165217391256,3.257391304347826,6.99122797650826,0
161,3206,7967,188922.96999999994,33371,142601.65,23.713188151123376,4.188653194427012,5.661291840220549,2
162,3218,16750,438067.6499999986,53389,349403.6899999998,26.15329253731335,3.187402985074627,8.205204255558236,3
163,3223,12385,318483.7499999993,45253,242901.1499999998,25.71528058134835,3.6538554703270085,7.037848319448419,2
164,3226,14114,394920.2999999991,50276,305996.3199999998,27.980749610315936,3.562136885362052,7.855046145278047,3
165,3227,4216,96796.85000000003,15723,74152.25000000001,22.959404648956365,3.7293643263757117,6.15638554983146,0
166,3238,13844,313566.98999999923,44630,246657.44999999995,22.650028171048774,3.223779254550708,7.025924042124115,0
167,3251,11012,297186.0299999993,39248,231603.41999999984,26.9874709407918,3.564111877951326,7.572004433346904,3
168,3254,8525,225764.6899999999,30044,178925.75999999995,26.4826615835777,3.5242228739002934,7.514468446278787,3
169,3262,16752,460416.4399999986,53323,368825.7,27.484266953199533,3.183082617000955,8.63448118072874,3
170,3263,7216,216455.6599999999,27289,173806.8399999999,29.996626940133023,3.7817350332594235,7.931974788376265,2
171,3267,13294,367681.7499999991,50444,287335.7899999998,27.657721528509036,3.794493756581917,7.288909483783981,2
172,3269,15258,505904.49999999866,61836,393048.6400000001,33.15667190981771,4.052693668895006,8.181391099036139,2
173,3270,3402,85220.87999999999,13593,65902.40999999997,25.05022927689594,3.995590828924162,6.269468108585301,2
174,3274,8162,189395.28999999995,28262,149492.04000000004,23.204519725557454,3.462631707914727,6.701411435850257,0
175,3280,11579,269031.75999999966,39401,211782.98999999993,23.23445547974779,3.4027981690992313,6.828043958275162,0
176,3283,15154,401672.1599999989,50461,318294.3799999999,26.506015573445882,3.32987989969645,7.960051524940032,3
177,3285,10441,267741.9499999996,31382,215792.91999999995,25.643324394215075,3.0056507997318263,8.531704480275305,3
178,3288,8914,210492.19999999978,30215,163371.62999999998,23.61366389948393,3.3896118465335427,6.966480225053774,0
179,3292,17494,543945.699999998,74066,422116.98999999993,31.0932719789641,4.233794443809306,7.344067453352388,2
180,3293,15163,397056.2899999988,60669,299781.19,26.18586625337986,4.0011211501681725,6.544632184476401,2
181,3297,9790,258771.64999999985,35991,198091.3999999999,26.432242083758922,3.676302349336057,7.189898863604786,2
182,3300,10709,250018.04999999967,34969,198317.53999999992,23.346535624241262,3.265384256233075,7.149705453401575,0
183,3304,13064,318608.26999999944,47007,249101.12999999986,24.388263165952193,3.5982088181261482,6.777889888739963,0
184,3309,9193,193712.98000000004,27015,155613.46,21.071791580550425,2.9386489720439464,7.170571164168056,0
185,3310,10026,260336.68999999968,31810,207869.09999999992,25.966156991821233,3.172750847795731,8.18411474379125,3
186,3311,7690,190523.48999999982,27882,149154.6699999999,24.775486345903747,3.625747724317295,6.833207445663863,0
187,3313,7242,147937.12,22325,117243.60000000002,20.427660867163766,3.082711958022646,6.6265227323628215,0
188,3314,10101,252341.75999999986,31661,201776.09000000003,24.981859221859207,3.1344421344421343,7.97011338871166,3
189,3315,6307,136998.54,23229,105248.32000000004,21.721664816870145,3.683050578722055,5.897737311119721,0
190,3317,13956,336206.24999999924,46959,270850.2399999999,24.090444969905363,3.3647893379191745,7.159570050469543,0
191,3318,6418,153305.37999999998,23743,118530.60000000002,23.88678404487379,3.699439077594266,6.456866444846901,0
192,3329,8479,196151.8299999998,28666,152377.60000000006,23.133840075480578,3.3808232102842317,6.842664829414631,0
193,3330,9869,248237.95999999956,38253,192504.93999999997,25.1533042861485,3.8760766035059278,6.489372336810173,2
194,3333,7259,195394.61999999994,24445,157442.1799999999,26.917567158010737,3.367543738806998,7.993234608304354,3
195,3338,11467,270302.5599999995,37308,214017.10999999993,23.572212435684964,3.2535100723816166,7.24516350380614,0
196,3339,11672,294878.81999999937,42892,226241.88999999998,25.263778272789526,3.6747772446881424,6.874914203114785,2
197,3358,7473,191604.39999999994,26218,149397.96,25.639555733975637,3.508363441723538,7.308124189488136,3
198,3360,5158,142469.05000000005,20251,113340.45000000001,27.62098681659559,3.926134160527336,7.035161226606096,2
199,3372,11052,259889.4699999997,34555,206254.00999999995,23.515152913499794,3.126583423814694,7.521038055274192,0
200,3375,12201,318145.19999999943,40870,255571.56999999977,26.075338087042,3.3497254323416112,7.784321017861498,3
201,3381,9057,210467.71999999986,30132,163754.43000000005,23.2381274152589,3.3269294468367008,6.984857294570552,0
202,3394,10685,254251.97999999952,36306,197085.72,23.795225081890454,3.3978474496958353,7.003029251363397,0
203,3398,10158,299480.1699999994,39437,235284.94999999998,29.48219826737541,3.882358732033865,7.5938882267920835,2
204,3401,12792,330349.4199999994,43496,261139.42000000004,25.82468886804248,3.400250156347717,7.594937925326453,3
205,3405,5315,147123.56999999995,18176,115680.90999999996,27.680822201317017,3.419755409219191,8.09438655369718,3
206,3410,15082,367309.509999999,41553,300980.13999999984,24.354164567033486,2.755138575785705,8.839542511972638,3
207,3411,13085,330718.6299999994,40145,262947.1299999999,25.274637371035492,3.068016813144822,8.238102627973582,3
208,3418,9203,266722.5499999995,32440,212811.97000000006,28.982130826904218,3.524937520373791,8.222026818742279,3
209,3433,12037,323837.8399999994,43038,255141.33,26.903534103181805,3.5754756168480517,7.52446303266879,3
210,3435,6687,189214.07,24233,149922.4400000001,28.29580828473157,3.6238971138029012,7.80811579251434,3
211,3443,16274,410284.179999999,50351,331201.1500000001,25.211022489861065,3.093953545532752,8.148481261543942,3
212,3452,7580,192095.56,22102,158362.31,25.34242216358839,2.9158311345646437,8.69132024251199,3
213,3463,4049,112320.76000000002,16113,87835.88,27.740370461842435,3.9795011113855274,6.970816111214549,2
214,3465,9130,241903.89999999964,31074,192889.93000000002,26.495498357064584,3.4035049288061336,7.784768616850088,3
215,3474,16894,445557.45999999845,59842,349753.3899999999,26.373710192967827,3.5422043328992543,7.445564319374326,3
216,3481,16656,466412.36999999825,59001,358534.02,28.00266390489903,3.5423270893371757,7.905160421009784,3
217,3485,19221,475600.9799999984,61676,372401.85,24.743820820976975,3.208782061287134,7.711281211492289,3
218,3487,9556,237223.61999999965,33122,188146.29999999996,24.82457304311424,3.466094600251151,7.162116418090684,0
219,3488,15069,304250.13999999926,42886,243585.71000000008,20.190466520671528,2.8459751808348264,7.094393042018357,0
220,3495,14589,329243.9399999992,51131,253218.23000000007,22.567958050586004,3.504763863184591,6.4392235630048145,0
221,3502,18046,499804.6599999982,60437,398639.87000000005,27.696146514462942,3.349052421589272,8.269845624369148,3
222,3504,8316,230080.69999999975,29846,183452.46,27.66723184223181,3.588985088985089,7.70892916973798,3
223,3517,10368,233776.99999999962,39999,177406.06000000003,22.547935956790088,3.857928240740741,5.844571114277848,0
224,3518,6845,161104.68,19320,130999.31000000006,23.536111029948867,2.8224981738495254,8.338751552795031,3
225,3522,12662,328822.7799999994,39457,265256.38,25.969260780287424,3.1161743800347494,8.333699470309435,3
226,3532,12166,314681.7799999996,43054,249331.88,25.86567318757189,3.538878842676311,7.3090021833046785,3
227,3539,14375,349910.079999999,45346,281138.62,24.341570782608628,3.154504347826087,7.716448639350748,3
228,3824,8759,212299.82999999978,28313,166899.01000000007,24.237907295353327,3.2324466263272065,7.498316321124564,3
229,5001,15427,411033.56999999884,53503,327371.28,26.64377844039663,3.4681402735463798,7.682439676279813,3
230,5006,4019,104820.43000000005,16463,79868.74000000002,26.08122169693955,4.096292610102015,6.367030917815711,2
231,5009,4042,88552.72999999998,12792,69072.65000000002,21.908146956952,3.1647699158832263,6.922508599124451,3
232,5013,18368,538958.6999999981,79630,412071.3799999999,29.34226371951209,4.335256968641115,6.768287077734498,2
233,5022,9410,260580.75999999966,31415,205132.53999999998,27.691897980871378,3.3384697130712007,8.294787840203714,3
234,5023,6635,196979.51000000004,27010,155942.16000000012,29.68794423511681,4.070836473247928,7.292836356904852,2
235,5024,4842,100595.70000000013,16818,76682.16,20.775650557620843,3.473358116480793,5.981430610060657,0
236,5027,6619,167014.40000000005,22081,133999.51999999993,25.232572896207895,3.3360024172835776,7.563715411439702,3
237,5029,4246,107575.38000000008,15988,86238.73000000001,25.335699481865305,3.7654262835609984,6.728507630723047,2
238,5030,4729,114117.60000000003,16958,90876.49000000002,24.131444279974634,3.5859589765278073,6.729425639816018,2
239,5031,6771,190645.38999999996,24876,153189.84,28.156164525180913,3.67390341160833,7.663828187811544,2
240,5032,4627,135187.77000000005,17197,107833.74000000005,29.217153663280754,3.7166630646207044,7.861125196255164,2
241,5033,12791,292329.27999999956,40690,228779.16999999993,22.854294425768085,3.1811429911656632,7.184302777095098,3
242,5034,21375,567989.439999998,78955,441965.6899999996,26.572605380116865,3.6938011695906434,7.193837502374745,2
243,5035,39640,1089424.7199999979,157032,846038.1600000022,27.4829646821392,3.961453077699294,6.9375969229201555,2
244,5041,5245,136430.00000000006,21518,105558.43000000001,26.011439466158258,4.102573879885606,6.34027325959662,2
245,5042,5190,105713.94999999991,15045,84295.16,20.368776493256245,2.898843930635838,7.026517115320699,0
246,5044,5369,141160.95000000004,19649,112693.71999999999,26.291851368970022,3.6597131681877446,7.184128963306023,2
247,5045,13964,396131.7699999991,46770,319436.10999999964,28.368072901747286,3.3493268404468632,8.46978340816761,3
248,5048,11824,241377.6699999996,36414,185490.78000000006,20.41421430987818,3.0796684709066304,6.628705168341836,0
249,5049,7800,225553.67999999988,28134,180562.55999999988,28.917138461538446,3.606923076923077,8.017120921305178,3
250,5054,9420,248973.68999999977,36125,190072.40000000002,26.43032802547768,3.8349256900212314,6.892005259515565,2
251,5055,5423,130678.25,19891,102284.72999999997,24.09704038355154,3.6678959985248016,6.56971746015786,2
252,5057,5161,127181.54,16872,103109.62999999999,24.642809533036232,3.269133888781244,7.5380239449976285,3
253,5058,5373,162010.00000000003,19136,129137.88999999996,30.15261492648428,3.5615112600037224,8.466241638795989,3
254,5059,4672,123348.50000000001,15007,100791.90999999997,26.40164811643836,3.2121147260273974,8.219397614446592,3
255,5060,6744,188133.06999999995,22706,152062.98999999993,27.89636269276393,3.366844602609727,8.285610411345017,3
256,5063,16017,364352.51999999885,45687,295658.15,22.747862895673276,2.852406817756134,7.974971436075883,3
257,5065,7414,163756.86999999994,26657,126779.09999999995,22.087519557593733,3.595495009441597,6.143109502194543,2
258,5069,12677,304918.95999999944,39318,246548.74999999985,24.052927348741772,3.1015224422181906,7.755200162775305,3
259,5073,11065,255173.4399999996,36834,202529.34999999998,23.061314053321247,3.328874830546769,6.927660313840462,3
260,5074,6792,156615.82999999993,22519,122910.19999999997,23.05886778563014,3.3155182567726738,6.954830587503882,3
261,5080,21411,554561.359999998,76559,442055.29,25.90076876371949,3.5756853953575267,7.243581551483143,3
262,5083,10391,265460.73999999964,33226,209151.92,25.547179289769957,3.197574824367241,7.989548546319137,3
263,5084,5735,161459.23999999993,22558,128167.52999999996,28.15331124673059,3.9333914559721013,7.157515737210742,2
