,Store_Number,Transaction_Count,Sales,Quantity,Gross_Margin,ADS,UPT,AUR,Cluster
30,8078,58738,641450.1500000003,150938,485620.69479999953,10.920531002077025,2.5696823180905035,4.249759172640424,0
31,8079,42034,444110.6,106155,330602.9119000002,10.565508873768854,2.525455583575201,4.183605105741604,0
32,8080,46017,467951.52999999985,114692,357950.7526000003,10.169101201729791,2.4923832496686007,4.0800712342621965,0
33,8081,34989,375416.24999999994,90680,286410.8080000002,10.729550715939293,2.591671668238589,4.140011579179532,0
34,8085,37353,396724.55000000016,97686,298910.75809999945,10.620955478810274,2.615211629587985,4.061222181274698,0
35,8086,51938,528196.9599999995,124573,402738.5874000001,10.169759328430041,2.3984943586584,4.240059724017239,0
36,8088,47659,670939.5299999999,127827,538153.1926999998,14.077918756163577,2.6821167040852725,5.248809171771222,1
37,8089,55932,693031.0899999999,133413,551352.8977000003,12.390600908245725,2.3852714009869125,5.194629383943093,1
38,8090,88810,1002577.5699999997,239303,761516.5448,11.289016664789997,2.694550163269902,4.189573762134197,2
39,8091,67091,779426.3199999988,184919,588749.8455999999,11.617449732452918,2.7562415227079637,4.214960712528182,2
40,8092,38653,379292.2799999999,98491,291543.3408999996,9.812751403513309,2.548081649548547,3.851034916895959,0
41,8093,41200,414858.24,108604,326250.08570000005,10.069374757281553,2.6360194174757283,3.819916761813561,0
42,8094,55391,644025.4800000007,149044,486973.88279999985,11.626897510425893,2.6907620371540504,4.321042645124934,0
43,8097,47605,498181.1800000006,116326,375385.7099999997,10.464891923117332,2.443566852221405,4.2826296786616975,0
44,8098,75251,804341.4799999996,192395,615398.5427999994,10.6887812786541,2.5567102098310985,4.180677668338572,2
45,8100,53845,577348.3600000002,136861,437840.7383000005,10.72241359457703,2.5417587519732567,4.218501691497214,0
46,8102,104061,1102714.7899999998,272029,849213.3645,10.59681138947348,2.6141301736481486,4.05366630028416,2
47,8103,53802,610174.8899999988,149226,472930.08359999984,11.341119103379036,2.7736143637782984,4.0889314864701785,0
48,8107,62495,774789.0199999996,172334,588949.8887999997,12.397616129290336,2.7575646051684135,4.495856998618958,2
49,8108,59442,632229.0900000003,149351,480901.2950999996,10.636066922378122,2.512550048787053,4.23317614210819,0
50,8114,46898,486179.77999999945,116786,369341.3219999995,10.366748688643428,2.4902128022516954,4.162997105817474,0
51,8116,68093,758706.3999999992,179675,587458.4889999997,11.142208450207793,2.638670641622487,4.222659802421034,2
52,8117,35420,374895.9399999995,92981,281161.182,10.58430095990964,2.625098814229249,4.03196287413557,0
53,8118,49405,683359.3599999998,132921,532651.53,13.831785446817118,2.6904361906689607,5.141094033297972,1
54,8119,45492,601029.4400000002,114455,475524.7454999996,13.211761188780448,2.515936868020751,5.251229216722731,1
55,8123,85719,946803.9500000002,215158,735133.2799000002,11.045438584211205,2.510038614542867,4.400505442512015,2
56,8125,81682,901274.3500000002,224393,684620.2442999998,11.033940770304353,2.7471535956514286,4.0164994006051895,2
57,8129,57706,630927.8099999999,140690,477233.4053999996,10.933487159047585,2.4380480365993136,4.4845249129291345,0
58,8130,51293,565295.0,126116,438718.69970000006,11.020899537948647,2.4587370596377673,4.482341653715627,0
59,8131,49426,533817.12,129590,406492.681,10.80033019058795,2.621899405171367,4.11927710471487,0
60,8132,52294,673474.2400000002,164395,506109.7975999999,12.878613990132715,3.14366848969289,4.0966832324584095,2
61,8137,42122,437580.4400000003,106300,328726.1224999999,10.388406058591716,2.5236218603105267,4.116466980244594,0
62,8139,54625,659889.9400000003,156466,500557.08960000006,12.080365034324949,2.864366132723112,4.217465391842319,0
63,8140,67622,782651.9500000004,190430,595652.3462999997,11.573924906095655,2.816095353583153,4.1099193929527935,2
64,8143,80673,875813.1400000002,206609,669393.4070999997,10.856335329044416,2.5610675194922714,4.238988330614834,2
65,8145,46918,489242.40999999986,120068,377417.62690000003,10.4276058229251,2.559103116074854,4.074711080387779,0
66,8146,54965,592392.7200000001,137301,442327.16420000023,10.777635222414265,2.4979714363685983,4.314555028732493,0
67,8148,55030,791051.0299999997,168656,598737.5148000001,14.374905142649459,3.064801017626749,4.690322490750401,1
68,8150,56283,602850.9399999995,152116,463277.2072,10.71106621892933,2.7026988611125917,3.9631001341081773,0
69,8151,47884,512356.62999999995,126332,390455.98760000005,10.699954682148524,2.6382925403057387,4.05563618085679,0
70,8152,66505,814486.6199999996,208562,620729.0147999998,12.246998270806701,3.1360348845951433,3.905249374286781,2
71,8153,39292,540936.6699999999,102100,433499.0216000003,13.76709431945434,2.5984933319759747,5.298106464250734,1
72,8154,53421,556127.2400000003,127625,424862.8353999997,10.410273862338787,2.3890417626027216,4.357510205680708,0
73,8156,50564,539121.2300000004,131364,415265.9056999995,10.662155486116614,2.5979748437623607,4.10402568435797,0
74,8157,47084,500423.98000000004,119619,376913.24970000033,10.628323421969247,2.540544558661116,4.183482389921334,0
75,8158,44949,459929.4699999997,107578,359423.95870000025,10.232251440521473,2.3933346681794925,4.275311587871123,0
76,8159,68623,775831.23,186545,594935.1475000001,11.305702606997654,2.7184034507380908,4.158949475997749,2
77,8163,41228,450850.9999999993,106938,333829.6213,10.935553507325102,2.5938197341612494,4.216003665675432,0
78,8167,43719,617990.2699999997,119244,483710.85260000057,14.135507902742507,2.727509778357236,5.182569102009323,1
79,8168,32397,359573.4500000001,93970,268170.98590000015,11.098973670401584,2.9005772139395622,3.8264706821325967,0
80,8170,40112,428892.32000000036,109312,332007.27709999983,10.692369365775837,2.7251695253290786,3.9235611826697925,0
81,8172,70310,786164.2800000001,186310,614302.2841999999,11.181400654245486,2.649836438628929,4.219656915892868,2
82,8176,44033,454460.61,109766,344738.7673000001,10.320909545113892,2.4928122090250495,4.1402675691926465,0
83,8178,45355,554908.5199999999,138080,427233.97139999934,12.234781611729685,3.044427295777753,4.018746523754345,0
84,8180,74207,760518.399999999,181287,583038.0909999998,10.248607274246352,2.4429905534518306,4.195107205701452,2
85,8181,46320,517064.3800000001,123555,395091.5580999999,11.162875215889468,2.667422279792746,4.184892396098904,0
86,8182,36598,444551.3200000002,103148,330065.0276,12.146874692606158,2.818405377343024,4.309839453988445,0
87,8183,55088,615238.2400000002,146019,466815.2875999999,11.168280569270989,2.650649869300029,4.213412227175917,0
88,8188,36036,547046.63,102241,427333.51349999994,15.180559163059163,2.8371905871905874,5.350560244911533,1
89,8189,65211,820058.5900000004,199292,628245.173600001,12.575464108816004,3.056110165462882,4.1148595528169745,2
90,8191,38103,402434.27000000014,96379,311135.628,10.561747631420102,2.529433377949243,4.175538965957315,0
91,8192,77443,977890.1900000003,224266,737190.4071999997,12.62722505584753,2.8958847152098963,4.360403226525645,2
92,8193,44552,663349.3399999988,126690,522842.88570000004,14.889327976297334,2.8436433830131085,5.236003946641398,1
93,8194,39805,408976.33000000025,101606,313876.5828999999,10.27449642004774,2.5525938952392915,4.025119874810545,0
94,8195,36222,381130.3500000004,88708,291873.1454,10.522068080172282,2.4490088896250897,4.296459733056775,0
95,8196,52397,722427.4000000001,130316,575487.6117000005,13.787571807546236,2.48708895547455,5.543658491666412,1
96,8197,45061,438359.94000000006,105944,333623.8944000003,9.728144959055504,2.3511240318679123,4.137657064109342,0
97,8200,100758,1162139.2,270634,895965.7895000003,11.533964548720697,2.68598026955676,4.29413599178226,2
98,8201,38837,515672.2000000001,101842,413816.7398999997,13.277858742951313,2.6222931740350695,5.063453192199683,1
99,8202,47603,508383.5999999999,125079,390487.72160000016,10.679654643614896,2.6275444824905994,4.064500035977262,0
100,8203,82791,957646.5099999998,209834,744495.9979999991,11.56703639284463,2.534502542546895,4.5638290744112,2
101,8204,39594,613530.0999999992,122120,474779.16509999975,15.49553215133604,3.0843057028842753,5.023993612839822,1
102,8205,78296,918704.0300000007,220007,703927.3751000003,11.733728798406059,2.8099392050679475,4.175794542900911,2
103,8206,34354,389297.3500000001,93000,295486.92310000025,11.331936601269142,2.7071083425510856,4.185993010752689,0
104,8207,46397,625964.1800000004,116741,507961.3759999995,13.491479621527263,2.5161325085673645,5.361990902938988,1
105,8208,33810,389774.9800000001,92797,299189.14129999996,11.528393374741203,2.744661342797989,4.200297207883876,0
