,Store_Number,Transaction_Count,Sales,Quantity,Gross_Margin,ADS,UPT,AUR,Cluster
33,1074,57709,745398.8109608854,152174,601640.9916608871,12.916508880086042,2.6369197178949557,4.89833224441025,0
34,1075,82492,963875.1267503587,198373,792426.8576503601,11.684467909013707,2.404754400426708,4.858902808095651,4
35,1076,32953,438401.58739739185,93618,352622.0032973923,13.303844487524408,2.8409552999726886,4.682877089848019,0
36,1077,30493,418489.7694350546,90170,338842.6803350551,13.724125846425562,2.957072114911619,4.641119767495338,0
37,1078,45848,643663.9847899548,133784,518511.7046899555,14.039085342653003,2.9179898796021635,4.811217969188803,0
38,1080,33181,477859.6450989846,97947,385960.7164989849,14.401604686386323,2.9519001838401495,4.87875733916286,0
39,1081,37290,491794.7247706414,105536,390636.7358706415,13.188380927075393,2.8301421292571733,4.659971239867358,0
40,1083,37404,499460.9669241897,98861,401376.34392419044,13.353143164479459,2.6430595658218374,5.052153699883571,0
41,1084,38668,512292.41308546497,106454,410317.2117854649,13.248484873421562,2.753025757732492,4.81233596751146,0
42,1086,33062,438993.94012554287,94502,351996.2477255429,13.277900312308477,2.8583267799891114,4.645340205768585,0
43,1087,21610,286980.31144374656,66992,222820.59264374676,13.279977392121543,3.100046274872744,4.2837997289787815,0
44,1088,21017,258982.25494929936,56425,206224.50804929942,12.322512963282074,2.684731407907884,4.589849445268929,0
45,1089,53589,677075.5915016889,138274,552012.7359016889,12.634600225824123,2.5802683386515888,4.896622586326345,0
46,1091,28329,374917.36479961267,82649,294480.8250996132,13.234401666123501,2.9174697306646897,4.5362601459135945,0
47,1092,39753,511342.2802993711,103547,410491.1587993714,12.862985945698968,2.604759389228486,4.938262627592988,0
48,1093,51308,721424.0825688047,156184,579857.1286688058,14.060654918702829,3.0440477118577998,4.61906522158995,0
49,1095,99660,1451236.1842105242,287413,1173372.6373105235,14.56187220761112,2.8839353802929963,5.049305995937986,4
50,1096,36077,302988.28464509867,214673,124197.80184509871,8.398378042661493,5.95041161959143,1.4113944680751593,2
51,1097,115356,1459331.4944471237,303872,1197018.6090471235,12.650676986434375,2.63421061756649,4.8024546336849845,4
52,1099,116057,1466888.9968614161,297951,1204616.0164614154,12.639384068702586,2.567281594388964,4.923255826835339,4
